premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Lima beans have wugs.,All vegetables have wugs.,All weapons have wugs.,lima bean,vegetable,have,Lima beans,vegetables,3,1,-7.934601783752441,-34.85521697998047,-15.161547660827637,0.4209215044975281,2.3994343280792236,124697433,roberta-base
Lima beans have feps.,All vegetables have feps.,All weapons have feps.,lima bean,vegetable,have,Lima beans,vegetables,3,2,-5.758949279785156,-40.452831745147705,-16.9912748336792,4.369319915771484,4.453272342681885,124697433,roberta-base
Lima beans have blickets.,All vegetables have blickets.,All weapons have blickets.,lima bean,vegetable,have,Lima beans,vegetables,3,3,-6.37725830078125,-37.083210945129395,-15.031181335449219,0.5210755467414856,1.6789427995681763,124697433,roberta-base
Lima beans have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,lima bean,vegetable,have,Lima beans,vegetables,3,4,-5.776028633117676,-33.81545448303223,-13.801711082458496,1.600503921508789,0.9684016108512878,124697433,roberta-base
Lima beans have toves.,All vegetables have toves.,All weapons have toves.,lima bean,vegetable,have,Lima beans,vegetables,3,5,-5.662930488586426,-37.91625499725342,-19.583462715148926,11.593558311462402,4.925853729248047,124697433,roberta-base
Artichokes can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,artichoke,vegetable,can be,Artichokes,vegetables,1,1,-5.873532295227051,-31.656153678894043,-10.430334091186523,0.779492199420929,0.9727610945701599,124697433,roberta-base
Artichokes can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,artichoke,vegetable,can be,Artichokes,vegetables,1,2,-6.888481140136719,-26.006285190582275,-10.951339721679688,1.0495010614395142,1.1426438093185425,124697433,roberta-base
Artichokes can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,artichoke,vegetable,can be,Artichokes,vegetables,1,3,-8.468063354492188,-33.583364486694336,-9.035002708435059,1.5877187252044678,2.086552143096924,124697433,roberta-base
Artichokes can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,artichoke,vegetable,can be,Artichokes,vegetables,1,4,-6.252130508422852,-26.561640739440918,-11.536046028137207,0.48939332365989685,1.1383075714111328,124697433,roberta-base
Artichokes can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,artichoke,vegetable,can be,Artichokes,vegetables,1,5,-5.450526237487793,-26.914511680603027,-11.946732521057129,0.08933315426111221,0.8951184749603271,124697433,roberta-base
Artichokes are beamish.,All vegetables are beamish.,All weapons are beamish.,artichoke,vegetable,are,Artichokes,vegetables,2,1,-22.485580444335938,-42.05187225341797,-12.268534660339355,-0.4563240110874176,2.1359081268310547,124697433,roberta-base
Artichokes are slithy.,All vegetables are slithy.,All weapons are slithy.,artichoke,vegetable,are,Artichokes,vegetables,2,2,-3.8824806213378906,-31.441319465637207,-12.178009033203125,0.6542627215385437,0.430033415555954,124697433,roberta-base
Artichokes are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,artichoke,vegetable,are,Artichokes,vegetables,2,3,-3.9504966735839844,-37.79339933395386,-13.092923164367676,10.92506217956543,11.202013969421387,124697433,roberta-base
Artichokes are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,artichoke,vegetable,are,Artichokes,vegetables,2,4,-6.2348175048828125,-20.979666709899902,-11.637063980102539,0.8302477598190308,0.45867741107940674,124697433,roberta-base
Artichokes are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,artichoke,vegetable,are,Artichokes,vegetables,2,5,-3.451507568359375,-36.28425884246826,-11.352858543395996,0.8043931126594543,0.6575219035148621,124697433,roberta-base
Artichokes have wugs.,All vegetables have wugs.,All weapons have wugs.,artichoke,vegetable,have,Artichokes,vegetables,3,1,-9.607381820678711,-34.85521697998047,-13.051031112670898,1.0009701251983643,0.9630425572395325,124697433,roberta-base
Artichokes have feps.,All vegetables have feps.,All weapons have feps.,artichoke,vegetable,have,Artichokes,vegetables,3,2,-6.821685791015625,-40.452831745147705,-13.60152816772461,1.1684879064559937,1.6042659282684326,124697433,roberta-base
Artichokes have blickets.,All vegetables have blickets.,All weapons have blickets.,artichoke,vegetable,have,Artichokes,vegetables,3,3,-9.147297859191895,-37.083210945129395,-12.972505569458008,0.5444003939628601,0.5587083101272583,124697433,roberta-base
Artichokes have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,artichoke,vegetable,have,Artichokes,vegetables,3,4,-8.05808162689209,-33.81545448303223,-9.519633293151855,0.764820396900177,0.4771991968154907,124697433,roberta-base
Artichokes have toves.,All vegetables have toves.,All weapons have toves.,artichoke,vegetable,have,Artichokes,vegetables,3,5,-11.37823486328125,-37.91625499725342,-25.454689025878906,4.998716354370117,5.37258768081665,124697433,roberta-base
Turnips can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,turnip,vegetable,can be,Turnips,vegetables,1,1,-12.616888999938965,-31.656153678894043,-9.454863548278809,-1.5558011531829834,2.4833006858825684,124697433,roberta-base
Turnips can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,turnip,vegetable,can be,Turnips,vegetables,1,2,-9.45623779296875,-26.006285190582275,-10.841555118560791,-1.7179954051971436,1.5439682006835938,124697433,roberta-base
Turnips can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,turnip,vegetable,can be,Turnips,vegetables,1,3,-15.097440719604492,-33.583364486694336,-10.99875545501709,-1.5174189805984497,2.6059751510620117,124697433,roberta-base
Turnips can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,turnip,vegetable,can be,Turnips,vegetables,1,4,-8.506192207336426,-26.561640739440918,-10.51726484298706,-0.20183953642845154,1.621524453163147,124697433,roberta-base
Turnips can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,turnip,vegetable,can be,Turnips,vegetables,1,5,-12.165300369262695,-26.914511680603027,-12.42473316192627,-3.1599607467651367,2.56390643119812,124697433,roberta-base
Turnips are beamish.,All vegetables are beamish.,All weapons are beamish.,turnip,vegetable,are,Turnips,vegetables,2,1,-26.313971519470215,-42.05187225341797,-12.774399757385254,0.2271396666765213,1.4710829257965088,124697433,roberta-base
Turnips are slithy.,All vegetables are slithy.,All weapons are slithy.,turnip,vegetable,are,Turnips,vegetables,2,2,-6.947856903076172,-31.441319465637207,-12.874322891235352,-0.18082647025585175,1.920804738998413,124697433,roberta-base
Turnips are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,turnip,vegetable,are,Turnips,vegetables,2,3,-6.573148727416992,-37.79339933395386,-15.349815368652344,11.04017448425293,10.629039764404297,124697433,roberta-base
Turnips are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,turnip,vegetable,are,Turnips,vegetables,2,4,-12.572406768798828,-20.979666709899902,-10.953377723693848,-3.617300033569336,1.0635960102081299,124697433,roberta-base
Turnips are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,turnip,vegetable,are,Turnips,vegetables,2,5,-7.894094467163086,-36.28425884246826,-13.37407112121582,-2.292677164077759,2.041738986968994,124697433,roberta-base
Turnips have wugs.,All vegetables have wugs.,All weapons have wugs.,turnip,vegetable,have,Turnips,vegetables,3,1,-10.034088134765625,-34.85521697998047,-11.891737937927246,0.32741880416870117,1.5057322978973389,124697433,roberta-base
Turnips have feps.,All vegetables have feps.,All weapons have feps.,turnip,vegetable,have,Turnips,vegetables,3,2,-10.785611152648926,-40.452831745147705,-13.226827621459961,-0.8575360178947449,2.8779404163360596,124697433,roberta-base
Turnips have blickets.,All vegetables have blickets.,All weapons have blickets.,turnip,vegetable,have,Turnips,vegetables,3,3,-11.047996520996094,-37.083210945129395,-13.378460884094238,0.7744156718254089,2.982543706893921,124697433,roberta-base
Turnips have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,turnip,vegetable,have,Turnips,vegetables,3,4,-10.364191055297852,-33.81545448303223,-11.43738079071045,0.07125072181224823,1.1212365627288818,124697433,roberta-base
Turnips have toves.,All vegetables have toves.,All weapons have toves.,turnip,vegetable,have,Turnips,vegetables,3,5,-11.499346733093262,-37.91625499725342,-26.87038803100586,8.931314468383789,4.886734962463379,124697433,roberta-base
Eggplants can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,eggplant,vegetable,can be,Eggplants,vegetables,1,1,-5.627203941345215,-31.65615940093994,-14.5602388381958,1.7336218357086182,0.9184778928756714,124697433,roberta-base
Eggplants can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,eggplant,vegetable,can be,Eggplants,vegetables,1,2,-5.212493896484375,-26.00625705718994,-14.461676597595215,2.1727135181427,1.2149051427841187,124697433,roberta-base
Eggplants can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,eggplant,vegetable,can be,Eggplants,vegetables,1,3,-6.231986999511719,-33.58333110809326,-14.321645736694336,3.6214287281036377,1.5411782264709473,124697433,roberta-base
Eggplants can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,eggplant,vegetable,can be,Eggplants,vegetables,1,4,-4.72159481048584,-26.561664581298828,-14.295987129211426,2.2464675903320312,0.9498183727264404,124697433,roberta-base
Eggplants can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,eggplant,vegetable,can be,Eggplants,vegetables,1,5,-5.136083602905273,-26.914450645446777,-16.58527374267578,1.71954345703125,0.9054994583129883,124697433,roberta-base
Eggplants are beamish.,All vegetables are beamish.,All weapons are beamish.,eggplant,vegetable,are,Eggplants,vegetables,2,1,-21.741576194763184,-42.05187225341797,-14.507074356079102,0.7410648465156555,1.5394976139068604,124697433,roberta-base
Eggplants are slithy.,All vegetables are slithy.,All weapons are slithy.,eggplant,vegetable,are,Eggplants,vegetables,2,2,-3.672806739807129,-31.44131565093994,-14.613353729248047,1.139568567276001,0.6479372978210449,124697433,roberta-base
Eggplants are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,eggplant,vegetable,are,Eggplants,vegetables,2,3,-4.507354736328125,-37.7933931350708,-16.87825584411621,7.575125217437744,10.749906539916992,124697433,roberta-base
Eggplants are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,eggplant,vegetable,are,Eggplants,vegetables,2,4,-3.808012008666992,-20.979649543762207,-13.870479583740234,1.8165912628173828,1.2430367469787598,124697433,roberta-base
Eggplants are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,eggplant,vegetable,are,Eggplants,vegetables,2,5,-3.716249465942383,-36.284295082092285,-14.41897201538086,1.6342651844024658,1.1640145778656006,124697433,roberta-base
Eggplants have wugs.,All vegetables have wugs.,All weapons have wugs.,eggplant,vegetable,have,Eggplants,vegetables,3,1,-7.818819046020508,-34.85522651672363,-14.939759254455566,1.4323774576187134,2.072726011276245,124697433,roberta-base
Eggplants have feps.,All vegetables have feps.,All weapons have feps.,eggplant,vegetable,have,Eggplants,vegetables,3,2,-5.518326759338379,-40.452855587005615,-15.998127937316895,2.351269245147705,2.617816209793091,124697433,roberta-base
Eggplants have blickets.,All vegetables have blickets.,All weapons have blickets.,eggplant,vegetable,have,Eggplants,vegetables,3,3,-7.302542686462402,-37.083221435546875,-16.39209747314453,1.1977230310440063,2.4034218788146973,124697433,roberta-base
Eggplants have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,eggplant,vegetable,have,Eggplants,vegetables,3,4,-5.089349746704102,-33.81542491912842,-13.73650074005127,2.5923209190368652,1.8634250164031982,124697433,roberta-base
Eggplants have toves.,All vegetables have toves.,All weapons have toves.,eggplant,vegetable,have,Eggplants,vegetables,3,5,-10.616518020629883,-37.91620922088623,-31.076263427734375,9.400991439819336,2.706385612487793,124697433,roberta-base
Romaines can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,romaine,vegetable,can be,Romaines,vegetables,1,1,-12.088096618652344,-31.65615940093994,-7.918057441711426,0.38999682664871216,1.076331615447998,124697433,roberta-base
Romaines can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,romaine,vegetable,can be,Romaines,vegetables,1,2,-12.73632526397705,-26.00625705718994,-10.124662399291992,-1.6789443492889404,2.3177835941314697,124697433,roberta-base
Romaines can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,romaine,vegetable,can be,Romaines,vegetables,1,3,-13.764426231384277,-33.58333110809326,-9.307428359985352,0.5839567184448242,1.5125133991241455,124697433,roberta-base
Romaines can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,romaine,vegetable,can be,Romaines,vegetables,1,4,-12.054925918579102,-26.561664581298828,-10.627415657043457,0.4792405068874359,1.205405354499817,124697433,roberta-base
Romaines can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,romaine,vegetable,can be,Romaines,vegetables,1,5,-10.282855033874512,-26.914450645446777,-8.802901268005371,-1.0005486011505127,0.6399568319320679,124697433,roberta-base
Romaines are beamish.,All vegetables are beamish.,All weapons are beamish.,romaine,vegetable,are,Romaines,vegetables,2,1,-26.698198318481445,-42.05187225341797,-9.48837661743164,-3.7377753257751465,2.3687734603881836,124697433,roberta-base
Romaines are slithy.,All vegetables are slithy.,All weapons are slithy.,romaine,vegetable,are,Romaines,vegetables,2,2,-10.369941711425781,-31.44131565093994,-11.005712509155273,-0.08289632946252823,0.9336434006690979,124697433,roberta-base
Romaines are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,romaine,vegetable,are,Romaines,vegetables,2,3,-6.802253723144531,-37.7933931350708,-12.83121109008789,6.679579734802246,11.006956100463867,124697433,roberta-base
Romaines are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,romaine,vegetable,are,Romaines,vegetables,2,4,-8.807623863220215,-20.979649543762207,-9.057615280151367,0.7428677678108215,0.45025211572647095,124697433,roberta-base
Romaines are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,romaine,vegetable,are,Romaines,vegetables,2,5,-7.672920227050781,-36.284295082092285,-10.375836372375488,1.4328445196151733,0.7926245331764221,124697433,roberta-base
Romaines have wugs.,All vegetables have wugs.,All weapons have wugs.,romaine,vegetable,have,Romaines,vegetables,3,1,-11.375362396240234,-34.85522651672363,-11.798683166503906,0.7006937265396118,0.5390183925628662,124697433,roberta-base
Romaines have feps.,All vegetables have feps.,All weapons have feps.,romaine,vegetable,have,Romaines,vegetables,3,2,-8.979544639587402,-40.452855587005615,-10.770432949066162,1.7098720073699951,0.7934913039207458,124697433,roberta-base
Romaines have blickets.,All vegetables have blickets.,All weapons have blickets.,romaine,vegetable,have,Romaines,vegetables,3,3,-12.122011184692383,-37.083221435546875,-12.397673606872559,-1.4289578199386597,0.8943209052085876,124697433,roberta-base
Romaines have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,romaine,vegetable,have,Romaines,vegetables,3,4,-13.106586456298828,-33.81542491912842,-9.985969543457031,-2.0657570362091064,0.4213101267814636,124697433,roberta-base
Romaines have toves.,All vegetables have toves.,All weapons have toves.,romaine,vegetable,have,Romaines,vegetables,3,5,-15.269430160522461,-37.91620922088623,-26.485321044921875,3.456707715988159,4.2833733558654785,124697433,roberta-base
Green peppers can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,green pepper,vegetable,can be,Green peppers,vegetables,1,1,-8.813904762268066,-31.65615940093994,-20.922651290893555,-2.44024658203125,1.2059725522994995,124697433,roberta-base
Green peppers can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,green pepper,vegetable,can be,Green peppers,vegetables,1,2,-9.445516586303711,-26.00625705718994,-19.258338928222656,-3.2012524604797363,1.634871006011963,124697433,roberta-base
Green peppers can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,green pepper,vegetable,can be,Green peppers,vegetables,1,3,-9.301325798034668,-33.58333110809326,-19.164945602416992,-0.5512091517448425,2.150918960571289,124697433,roberta-base
Green peppers can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,green pepper,vegetable,can be,Green peppers,vegetables,1,4,-7.5102739334106445,-26.561664581298828,-17.945359230041504,-1.6692882776260376,0.5899370312690735,124697433,roberta-base
Green peppers can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,green pepper,vegetable,can be,Green peppers,vegetables,1,5,-9.86801815032959,-26.914450645446777,-20.327293395996094,-3.3273842334747314,1.9303010702133179,124697433,roberta-base
Green peppers are beamish.,All vegetables are beamish.,All weapons are beamish.,green pepper,vegetable,are,Green peppers,vegetables,2,1,-24.358799934387207,-42.05187225341797,-20.405563354492188,1.7450835704803467,1.1767287254333496,124697433,roberta-base
Green peppers are slithy.,All vegetables are slithy.,All weapons are slithy.,green pepper,vegetable,are,Green peppers,vegetables,2,2,-6.45939826965332,-31.44131565093994,-19.58916187286377,-0.7681146860122681,0.7616245150566101,124697433,roberta-base
Green peppers are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,green pepper,vegetable,are,Green peppers,vegetables,2,3,-5.225578308105469,-37.7933931350708,-18.85133647918701,4.279160499572754,8.290026664733887,124697433,roberta-base
Green peppers are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,green pepper,vegetable,are,Green peppers,vegetables,2,4,-5.747161865234375,-20.979649543762207,-18.472900390625,0.46175289154052734,0.40344011783599854,124697433,roberta-base
Green peppers are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,green pepper,vegetable,are,Green peppers,vegetables,2,5,-4.201169967651367,-36.284295082092285,-18.022993087768555,-0.04707641527056694,0.6717965006828308,124697433,roberta-base
Green peppers have wugs.,All vegetables have wugs.,All weapons have wugs.,green pepper,vegetable,have,Green peppers,vegetables,3,1,-6.986787796020508,-34.85522651672363,-16.856356620788574,0.37217769026756287,2.1404075622558594,124697433,roberta-base
Green peppers have feps.,All vegetables have feps.,All weapons have feps.,green pepper,vegetable,have,Green peppers,vegetables,3,2,-5.308893203735352,-40.452855587005615,-18.336657524108887,1.3679288625717163,1.7922283411026,124697433,roberta-base
Green peppers have blickets.,All vegetables have blickets.,All weapons have blickets.,green pepper,vegetable,have,Green peppers,vegetables,3,3,-6.508983612060547,-37.083221435546875,-15.833047866821289,1.235076904296875,1.8765954971313477,124697433,roberta-base
Green peppers have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,green pepper,vegetable,have,Green peppers,vegetables,3,4,-5.215476989746094,-33.81542491912842,-14.075840950012207,1.362978219985962,0.9551175236701965,124697433,roberta-base
Green peppers have toves.,All vegetables have toves.,All weapons have toves.,green pepper,vegetable,have,Green peppers,vegetables,3,5,-8.592500686645508,-37.91620922088623,-29.042792320251465,11.19527816772461,3.7504918575286865,124697433,roberta-base
Okras can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,okra,vegetable,can be,Okras,vegetables,1,1,-12.411210060119629,-31.65615940093994,-6.3707275390625,0.6700302362442017,0.6403886675834656,124697433,roberta-base
Okras can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,okra,vegetable,can be,Okras,vegetables,1,2,-8.982999801635742,-26.00625705718994,-6.691588401794434,1.1300122737884521,1.105624794960022,124697433,roberta-base
Okras can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,okra,vegetable,can be,Okras,vegetables,1,3,-12.103315353393555,-33.58333110809326,-7.570240020751953,1.8565616607666016,1.4588589668273926,124697433,roberta-base
Okras can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,okra,vegetable,can be,Okras,vegetables,1,4,-10.355082511901855,-26.561664581298828,-8.08613109588623,1.7295901775360107,1.136776328086853,124697433,roberta-base
Okras can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,okra,vegetable,can be,Okras,vegetables,1,5,-10.46048355102539,-26.914450645446777,-8.437281608581543,-0.37199050188064575,0.6196464896202087,124697433,roberta-base
Okras are beamish.,All vegetables are beamish.,All weapons are beamish.,okra,vegetable,are,Okras,vegetables,2,1,-25.657169818878174,-42.05187225341797,-7.900144577026367,1.143990159034729,2.1266942024230957,124697433,roberta-base
Okras are slithy.,All vegetables are slithy.,All weapons are slithy.,okra,vegetable,are,Okras,vegetables,2,2,-9.26910400390625,-31.441320419311523,-8.524388313293457,-0.6379337310791016,0.8471623659133911,124697433,roberta-base
Okras are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,okra,vegetable,are,Okras,vegetables,2,3,-8.026707649230957,-37.79339933395386,-9.900314331054688,4.697402477264404,8.443342208862305,124697433,roberta-base
Okras are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,okra,vegetable,are,Okras,vegetables,2,4,-8.918354988098145,-20.979666709899902,-5.840325355529785,-0.5939825773239136,0.610572338104248,124697433,roberta-base
Okras are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,okra,vegetable,are,Okras,vegetables,2,5,-8.12929630279541,-36.28425884246826,-7.8538713455200195,0.8273886442184448,0.3771907091140747,124697433,roberta-base
Okras have wugs.,All vegetables have wugs.,All weapons have wugs.,okra,vegetable,have,Okras,vegetables,3,1,-10.382855415344238,-34.855215072631836,-9.08407974243164,1.3799262046813965,0.3953397572040558,124697433,roberta-base
Okras have feps.,All vegetables have feps.,All weapons have feps.,okra,vegetable,have,Okras,vegetables,3,2,-8.158138275146484,-40.452831745147705,-9.054814338684082,1.3031083345413208,1.138650894165039,124697433,roberta-base
Okras have blickets.,All vegetables have blickets.,All weapons have blickets.,okra,vegetable,have,Okras,vegetables,3,3,-8.025395393371582,-37.083210945129395,-9.083878517150879,3.049302339553833,1.7770401239395142,124697433,roberta-base
Okras have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,okra,vegetable,have,Okras,vegetables,3,4,-9.173154830932617,-33.81545448303223,-7.497316360473633,1.2256882190704346,0.5973455309867859,124697433,roberta-base
Okras have toves.,All vegetables have toves.,All weapons have toves.,okra,vegetable,have,Okras,vegetables,3,5,-11.877562522888184,-37.916255950927734,-19.433402061462402,8.530306816101074,6.478849411010742,124697433,roberta-base
Radishes can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,radish,vegetable,can be,Radishes,vegetables,1,1,-6.975957870483398,-31.656155586242676,-10.027771949768066,-1.2603657245635986,1.8434144258499146,124697433,roberta-base
Radishes can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,radish,vegetable,can be,Radishes,vegetables,1,2,-7.457761764526367,-26.006285190582275,-9.891080856323242,-1.2761987447738647,1.331709623336792,124697433,roberta-base
Radishes can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,radish,vegetable,can be,Radishes,vegetables,1,3,-8.103851318359375,-33.58336639404297,-11.81436824798584,-0.7955961227416992,1.4131278991699219,124697433,roberta-base
Radishes can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,radish,vegetable,can be,Radishes,vegetables,1,4,-7.445316314697266,-26.56164264678955,-9.275030136108398,-1.399486780166626,1.7529399394989014,124697433,roberta-base
Radishes can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,radish,vegetable,can be,Radishes,vegetables,1,5,-6.539787292480469,-26.91451358795166,-10.821266174316406,-0.7433656454086304,1.0709058046340942,124697433,roberta-base
Radishes are beamish.,All vegetables are beamish.,All weapons are beamish.,radish,vegetable,are,Radishes,vegetables,2,1,-17.052353858947754,-42.05187225341797,-9.663691520690918,4.563120365142822,6.509580135345459,124697433,roberta-base
Radishes are slithy.,All vegetables are slithy.,All weapons are slithy.,radish,vegetable,are,Radishes,vegetables,2,2,-6.477221488952637,-31.441320419311523,-10.57431411743164,-1.569317102432251,1.096555471420288,124697433,roberta-base
Radishes are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,radish,vegetable,are,Radishes,vegetables,2,3,-7.472308158874512,-37.79339933395386,-10.704638481140137,15.378007888793945,9.620487213134766,124697433,roberta-base
Radishes are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,radish,vegetable,are,Radishes,vegetables,2,4,-7.3129682540893555,-20.979666709899902,-9.295675277709961,0.40854397416114807,0.5990359783172607,124697433,roberta-base
Radishes are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,radish,vegetable,are,Radishes,vegetables,2,5,-6.857139587402344,-36.28425884246826,-7.951729774475098,-2.2460849285125732,2.2463748455047607,124697433,roberta-base
Radishes have wugs.,All vegetables have wugs.,All weapons have wugs.,radish,vegetable,have,Radishes,vegetables,3,1,-8.866902351379395,-34.855215072631836,-11.718451499938965,-0.8054008483886719,1.5968338251113892,124697433,roberta-base
Radishes have feps.,All vegetables have feps.,All weapons have feps.,radish,vegetable,have,Radishes,vegetables,3,2,-7.613245010375977,-40.452831745147705,-12.422000885009766,-0.7555958032608032,2.670027494430542,124697433,roberta-base
Radishes have blickets.,All vegetables have blickets.,All weapons have blickets.,radish,vegetable,have,Radishes,vegetables,3,3,-9.17241096496582,-37.083210945129395,-11.952630043029785,-0.9085004925727844,2.4179863929748535,124697433,roberta-base
Radishes have jabberwocks.,All vegetables have jabberwocks.,All weapons have jabberwocks.,radish,vegetable,have,Radishes,vegetables,3,4,-8.090579986572266,-33.81545448303223,-6.592554092407227,-0.49094676971435547,0.2344723343849182,124697433,roberta-base
Radishes have toves.,All vegetables have toves.,All weapons have toves.,radish,vegetable,have,Radishes,vegetables,3,5,-15.149336814880371,-37.916255950927734,-25.300838470458984,2.1886942386627197,5.0467939376831055,124697433,roberta-base
Onions can be daxed.,All vegetables can be daxed.,All weapons can be daxed.,onion,vegetable,can be,Onions,vegetables,1,1,-8.137995719909668,-31.656155586242676,-10.707944869995117,-0.9639838933944702,1.9950004816055298,124697433,roberta-base
Onions can be wiffed.,All vegetables can be wiffed.,All weapons can be wiffed.,onion,vegetable,can be,Onions,vegetables,1,2,-7.369411468505859,-26.006285190582275,-12.034337997436523,0.3124995231628418,1.099305272102356,124697433,roberta-base
Onions can be blicked.,All vegetables can be blicked.,All weapons can be blicked.,onion,vegetable,can be,Onions,vegetables,1,3,-9.565248489379883,-33.58336639404297,-12.733086585998535,0.36119136214256287,2.2308547496795654,124697433,roberta-base
Onions can be gyred.,All vegetables can be gyred.,All weapons can be gyred.,onion,vegetable,can be,Onions,vegetables,1,4,-8.477795600891113,-26.56164264678955,-10.194116592407227,-2.18792462348938,0.8278263211250305,124697433,roberta-base
Onions can be gimbled.,All vegetables can be gimbled.,All weapons can be gimbled.,onion,vegetable,can be,Onions,vegetables,1,5,-7.474676132202148,-26.91451358795166,-13.815622329711914,-1.3712940216064453,1.7832037210464478,124697433,roberta-base
Onions are beamish.,All vegetables are beamish.,All weapons are beamish.,onion,vegetable,are,Onions,vegetables,2,1,-26.072823524475098,-42.05187225341797,-11.61747932434082,-3.696381092071533,0.7981332540512085,124697433,roberta-base
Onions are slithy.,All vegetables are slithy.,All weapons are slithy.,onion,vegetable,are,Onions,vegetables,2,2,-4.505815505981445,-31.441320419311523,-12.948358535766602,1.709333062171936,1.5654419660568237,124697433,roberta-base
Onions are mimsy.,All vegetables are mimsy.,All weapons are mimsy.,onion,vegetable,are,Onions,vegetables,2,3,-5.253074645996094,-37.79339933395386,-14.270742416381836,14.067301750183105,11.048074722290039,124697433,roberta-base
Onions are vorpal.,All vegetables are vorpal.,All weapons are vorpal.,onion,vegetable,are,Onions,vegetables,2,4,-7.943732261657715,-20.979666709899902,-11.287885665893555,-2.0370590686798096,1.7837486267089844,124697433,roberta-base
Onions are frabjous.,All vegetables are frabjous.,All weapons are frabjous.,onion,vegetable,are,Onions,vegetables,2,5,-4.398185729980469,-36.28425884246826,-11.710890769958496,0.49869221448898315,0.9269241094589233,124697433,roberta-base
Onions have wugs.,All vegetables have wugs.,All weapons have wugs.,onion,vegetable,have,Onions,vegetables,3,1,-8.742912292480469,-34.855215072631836,-12.774019241333008,0.5656736493110657,1.3422009944915771,124697433,roberta-base
Onions have feps.,All vegetables have feps.,All weapons have feps.,onion,vegetable,have,Onions,vegetables,3,2,-6.409247398376465,-40.452831745147705,-12.797550201416016,1.1312642097473145,1.394057035446167,124697433,roberta-base
