premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Bras have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,bra,clothing,have,Bras,clothes,3,4,-18.450899124145508,-45.773080825805664,-19.77243709564209,8.452391624450684,1.1470155715942383,774031360,gpt2-large
Bras have toves.,All clothes have toves.,All tools have toves.,bra,clothing,have,Bras,clothes,3,5,-14.618624210357666,-42.39318132400513,-19.312743186950684,10.254026412963867,7.970536231994629,774031360,gpt2-large
Shoes can be daxed.,All clothes can be daxed.,All tools can be daxed.,shoe,clothing,can be,Shoes,clothes,1,1,-12.792125225067139,-44.54750728607178,-14.771493434906006,5.884995937347412,1.8778965473175049,774031360,gpt2-large
Shoes can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,shoe,clothing,can be,Shoes,clothes,1,2,-15.584426403045654,-38.60319805145264,-17.749181270599365,2.9790890216827393,1.0054113864898682,774031360,gpt2-large
Shoes can be blicked.,All clothes can be blicked.,All tools can be blicked.,shoe,clothing,can be,Shoes,clothes,1,3,-14.064662456512451,-43.368056774139404,-16.902942657470703,4.458261013031006,2.8283472061157227,774031360,gpt2-large
Shoes can be gyred.,All clothes can be gyred.,All tools can be gyred.,shoe,clothing,can be,Shoes,clothes,1,4,-15.953446865081787,-42.49701261520386,-18.129111766815186,5.856290817260742,2.3251285552978516,774031360,gpt2-large
Shoes can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,shoe,clothing,can be,Shoes,clothes,1,5,-13.874606132507324,-42.76441526412964,-16.67987298965454,6.122796058654785,2.633021593093872,774031360,gpt2-large
Shoes are beamish.,All clothes are beamish.,All tools are beamish.,shoe,clothing,are,Shoes,clothes,2,1,-14.938611030578613,-41.162349700927734,-17.203017711639404,5.084518909454346,2.0653250217437744,774031360,gpt2-large
Shoes are slithy.,All clothes are slithy.,All tools are slithy.,shoe,clothing,are,Shoes,clothes,2,2,-15.011048793792725,-39.7619366645813,-18.19500494003296,1.224513292312622,1.6551965475082397,774031360,gpt2-large
Shoes are mimsy.,All clothes are mimsy.,All tools are mimsy.,shoe,clothing,are,Shoes,clothes,2,3,-14.902745723724365,-41.71904802322388,-18.01652240753174,9.50448226928711,3.0860707759857178,774031360,gpt2-large
Shoes are vorpal.,All clothes are vorpal.,All tools are vorpal.,shoe,clothing,are,Shoes,clothes,2,4,-13.676199436187744,-38.011191844940186,-15.718592643737793,5.200899600982666,3.0308992862701416,774031360,gpt2-large
Shoes are frabjous.,All clothes are frabjous.,All tools are frabjous.,shoe,clothing,are,Shoes,clothes,2,5,-14.24024772644043,-36.46674919128418,-18.11542510986328,2.0251526832580566,1.5909360647201538,774031360,gpt2-large
Shoes have wugs.,All clothes have wugs.,All tools have wugs.,shoe,clothing,have,Shoes,clothes,3,1,-13.07515287399292,-41.498387813568115,-16.71636390686035,6.339881896972656,2.1334519386291504,774031360,gpt2-large
Shoes have feps.,All clothes have feps.,All tools have feps.,shoe,clothing,have,Shoes,clothes,3,2,-12.569322109222412,-44.51641607284546,-15.187510013580322,6.50985050201416,1.7547974586486816,774031360,gpt2-large
Shoes have blickets.,All clothes have blickets.,All tools have blickets.,shoe,clothing,have,Shoes,clothes,3,3,-16.61809778213501,-46.02546453475952,-20.572381496429443,3.7685961723327637,4.24869966506958,774031360,gpt2-large
Shoes have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,shoe,clothing,have,Shoes,clothes,3,4,-13.46870470046997,-45.773080825805664,-16.227015018463135,7.828309059143066,3.3694908618927,774031360,gpt2-large
Shoes have toves.,All clothes have toves.,All tools have toves.,shoe,clothing,have,Shoes,clothes,3,5,-13.055619716644287,-42.39318132400513,-16.366894245147705,8.698935508728027,7.032625198364258,774031360,gpt2-large
Tuxedoes can be daxed.,All clothes can be daxed.,All tools can be daxed.,tuxedo,clothing,can be,Tuxedoes,clothes,1,1,-18.60805892944336,-44.54750728607178,-19.824333667755127,5.943924427032471,1.5841964483261108,774031360,gpt2-large
Tuxedoes can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,tuxedo,clothing,can be,Tuxedoes,clothes,1,2,-19.415223598480225,-38.60319805145264,-21.609351634979248,3.6960227489471436,1.917129397392273,774031360,gpt2-large
Tuxedoes can be blicked.,All clothes can be blicked.,All tools can be blicked.,tuxedo,clothing,can be,Tuxedoes,clothes,1,3,-20.389171600341797,-43.368056774139404,-21.482852935791016,3.1638786792755127,2.012470006942749,774031360,gpt2-large
Tuxedoes can be gyred.,All clothes can be gyred.,All tools can be gyred.,tuxedo,clothing,can be,Tuxedoes,clothes,1,4,-21.58583116531372,-42.49701261520386,-23.317066192626953,4.920746803283691,2.070984363555908,774031360,gpt2-large
Tuxedoes can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,tuxedo,clothing,can be,Tuxedoes,clothes,1,5,-18.96062135696411,-42.76441526412964,-20.754019260406494,5.305890083312988,1.8580539226531982,774031360,gpt2-large
Tuxedoes are beamish.,All clothes are beamish.,All tools are beamish.,tuxedo,clothing,are,Tuxedoes,clothes,2,1,-23.466208934783936,-41.162349700927734,-22.802603721618652,2.417771816253662,1.311361312866211,774031360,gpt2-large
Tuxedoes are slithy.,All clothes are slithy.,All tools are slithy.,tuxedo,clothing,are,Tuxedoes,clothes,2,2,-20.74916410446167,-39.7619366645813,-21.36853265762329,0.041300199925899506,1.0782462358474731,774031360,gpt2-large
Tuxedoes are mimsy.,All clothes are mimsy.,All tools are mimsy.,tuxedo,clothing,are,Tuxedoes,clothes,2,3,-21.73375940322876,-41.71904802322388,-22.21193552017212,4.120208740234375,1.940008521080017,774031360,gpt2-large
Tuxedoes are vorpal.,All clothes are vorpal.,All tools are vorpal.,tuxedo,clothing,are,Tuxedoes,clothes,2,4,-19.74076223373413,-38.011191844940186,-19.9736328125,2.331634759902954,1.0583422183990479,774031360,gpt2-large
Tuxedoes are frabjous.,All clothes are frabjous.,All tools are frabjous.,tuxedo,clothing,are,Tuxedoes,clothes,2,5,-19.435712337493896,-36.46674919128418,-21.896426677703857,1.0297361612319946,0.7002853751182556,774031360,gpt2-large
Tuxedoes have wugs.,All clothes have wugs.,All tools have wugs.,tuxedo,clothing,have,Tuxedoes,clothes,3,1,-18.61840534210205,-41.498387813568115,-20.323119163513184,5.438597679138184,0.966031551361084,774031360,gpt2-large
Tuxedoes have feps.,All clothes have feps.,All tools have feps.,tuxedo,clothing,have,Tuxedoes,clothes,3,2,-19.176132678985596,-44.51641607284546,-20.032086849212646,3.3264212608337402,1.320662498474121,774031360,gpt2-large
Tuxedoes have blickets.,All clothes have blickets.,All tools have blickets.,tuxedo,clothing,have,Tuxedoes,clothes,3,3,-25.270485877990723,-46.02546453475952,-26.31644344329834,1.3150478601455688,1.6466944217681885,774031360,gpt2-large
Tuxedoes have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,tuxedo,clothing,have,Tuxedoes,clothes,3,4,-23.304057598114014,-45.773080825805664,-21.715621948242188,7.639824867248535,2.8711729049682617,774031360,gpt2-large
Tuxedoes have toves.,All clothes have toves.,All tools have toves.,tuxedo,clothing,have,Tuxedoes,clothes,3,5,-17.69460105895996,-42.39318132400513,-20.257356643676758,13.835943222045898,5.4107747077941895,774031360,gpt2-large
Stockings can be daxed.,All clothes can be daxed.,All tools can be daxed.,stocking,clothing,can be,Stockings,clothes,1,1,-13.795233726501465,-44.54750728607178,-17.944650650024414,6.167280197143555,2.708306312561035,774031360,gpt2-large
Stockings can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,stocking,clothing,can be,Stockings,clothes,1,2,-15.994102001190186,-38.60319805145264,-20.33241033554077,3.1953070163726807,1.3957244157791138,774031360,gpt2-large
Stockings can be blicked.,All clothes can be blicked.,All tools can be blicked.,stocking,clothing,can be,Stockings,clothes,1,3,-14.754695415496826,-43.368056774139404,-19.20800542831421,4.273725986480713,2.6311349868774414,774031360,gpt2-large
Stockings can be gyred.,All clothes can be gyred.,All tools can be gyred.,stocking,clothing,can be,Stockings,clothes,1,4,-17.085937023162842,-42.49701261520386,-21.54367160797119,4.1916632652282715,1.840190052986145,774031360,gpt2-large
Stockings can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,stocking,clothing,can be,Stockings,clothes,1,5,-15.53305196762085,-42.76441526412964,-20.13893699645996,3.807720184326172,1.164682388305664,774031360,gpt2-large
Stockings are beamish.,All clothes are beamish.,All tools are beamish.,stocking,clothing,are,Stockings,clothes,2,1,-18.617926120758057,-41.162349700927734,-22.222322463989258,3.794963836669922,1.5526832342147827,774031360,gpt2-large
Stockings are slithy.,All clothes are slithy.,All tools are slithy.,stocking,clothing,are,Stockings,clothes,2,2,-15.249972820281982,-39.7619366645813,-20.681482791900635,2.764127254486084,1.8806952238082886,774031360,gpt2-large
Stockings are mimsy.,All clothes are mimsy.,All tools are mimsy.,stocking,clothing,are,Stockings,clothes,2,3,-16.304726600646973,-41.71904802322388,-21.05874538421631,7.587940216064453,3.101919174194336,774031360,gpt2-large
Stockings are vorpal.,All clothes are vorpal.,All tools are vorpal.,stocking,clothing,are,Stockings,clothes,2,4,-14.218756198883057,-38.011191844940186,-19.262337684631348,3.8300576210021973,2.3446476459503174,774031360,gpt2-large
Stockings are frabjous.,All clothes are frabjous.,All tools are frabjous.,stocking,clothing,are,Stockings,clothes,2,5,-15.572347164154053,-36.46674919128418,-21.06528329849243,3.0369906425476074,0.4149176776409149,774031360,gpt2-large
Stockings have wugs.,All clothes have wugs.,All tools have wugs.,stocking,clothing,have,Stockings,clothes,3,1,-13.347135066986084,-41.498387813568115,-18.396318435668945,6.011479377746582,0.9487720131874084,774031360,gpt2-large
Stockings have feps.,All clothes have feps.,All tools have feps.,stocking,clothing,have,Stockings,clothes,3,2,-12.835536479949951,-44.51641607284546,-18.239830017089844,5.757870197296143,2.2660915851593018,774031360,gpt2-large
Stockings have blickets.,All clothes have blickets.,All tools have blickets.,stocking,clothing,have,Stockings,clothes,3,3,-18.67918825149536,-46.02546453475952,-24.910939693450928,1.6050212383270264,0.872553825378418,774031360,gpt2-large
Stockings have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,stocking,clothing,have,Stockings,clothes,3,4,-15.33914041519165,-45.773080825805664,-19.379756450653076,10.07914924621582,1.1954736709594727,774031360,gpt2-large
Stockings have toves.,All clothes have toves.,All tools have toves.,stocking,clothing,have,Stockings,clothes,3,5,-13.452277660369873,-42.39318132400513,-19.542002201080322,12.385047912597656,6.541335105895996,774031360,gpt2-large
Vests can be daxed.,All clothes can be daxed.,All tools can be daxed.,vest,clothing,can be,Vests,clothes,1,1,-13.744651794433594,-44.54750728607178,-16.512893199920654,6.460870265960693,1.935100793838501,774031360,gpt2-large
Vests can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,vest,clothing,can be,Vests,clothes,1,2,-16.227648735046387,-38.60319805145264,-19.102749347686768,2.813960552215576,1.2095189094543457,774031360,gpt2-large
Vests can be blicked.,All clothes can be blicked.,All tools can be blicked.,vest,clothing,can be,Vests,clothes,1,3,-14.602575302124023,-43.368056774139404,-18.358494758605957,3.5136382579803467,1.3811801671981812,774031360,gpt2-large
Vests can be gyred.,All clothes can be gyred.,All tools can be gyred.,vest,clothing,can be,Vests,clothes,1,4,-16.263538360595703,-42.49701261520386,-19.521248817443848,6.2277350425720215,1.7633378505706787,774031360,gpt2-large
Vests can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,vest,clothing,can be,Vests,clothes,1,5,-15.316351413726807,-42.76441526412964,-18.825839042663574,4.708223819732666,2.3260159492492676,774031360,gpt2-large
Vests are beamish.,All clothes are beamish.,All tools are beamish.,vest,clothing,are,Vests,clothes,2,1,-17.39705181121826,-41.162349700927734,-19.51801061630249,3.099771022796631,1.6134161949157715,774031360,gpt2-large
Vests are slithy.,All clothes are slithy.,All tools are slithy.,vest,clothing,are,Vests,clothes,2,2,-14.815992832183838,-39.7619366645813,-19.409006595611572,2.7456984519958496,1.975265383720398,774031360,gpt2-large
Vests are mimsy.,All clothes are mimsy.,All tools are mimsy.,vest,clothing,are,Vests,clothes,2,3,-16.9231915473938,-41.71904802322388,-20.378050804138184,8.802831649780273,4.2326555252075195,774031360,gpt2-large
Vests are vorpal.,All clothes are vorpal.,All tools are vorpal.,vest,clothing,are,Vests,clothes,2,4,-13.962490558624268,-38.011191844940186,-18.160345554351807,5.288664817810059,2.3293144702911377,774031360,gpt2-large
Vests are frabjous.,All clothes are frabjous.,All tools are frabjous.,vest,clothing,are,Vests,clothes,2,5,-15.38872241973877,-36.46674919128418,-19.647123336791992,2.1271774768829346,0.7889450192451477,774031360,gpt2-large
Vests have wugs.,All clothes have wugs.,All tools have wugs.,vest,clothing,have,Vests,clothes,3,1,-13.90994644165039,-41.498387813568115,-17.965428829193115,5.661392688751221,1.7440471649169922,774031360,gpt2-large
Vests have feps.,All clothes have feps.,All tools have feps.,vest,clothing,have,Vests,clothes,3,2,-13.04926872253418,-44.51641607284546,-16.735117435455322,5.478032112121582,3.5222156047821045,774031360,gpt2-large
Vests have blickets.,All clothes have blickets.,All tools have blickets.,vest,clothing,have,Vests,clothes,3,3,-15.792128562927246,-46.02546453475952,-21.16487979888916,4.77514123916626,5.323339462280273,774031360,gpt2-large
Vests have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,vest,clothing,have,Vests,clothes,3,4,-15.032329082489014,-45.773080825805664,-17.719921112060547,9.569718360900879,2.6168901920318604,774031360,gpt2-large
Vests have toves.,All clothes have toves.,All tools have toves.,vest,clothing,have,Vests,clothes,3,5,-13.432341575622559,-42.39318132400513,-17.908024311065674,16.688474655151367,6.568577289581299,774031360,gpt2-large
Nylons can be daxed.,All clothes can be daxed.,All tools can be daxed.,nylon,clothing,can be,Nylons,clothes,1,1,-16.208678722381592,-44.54750728607178,-17.771913528442383,5.775068759918213,1.395656704902649,774031360,gpt2-large
Nylons can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,nylon,clothing,can be,Nylons,clothes,1,2,-17.64631748199463,-38.60319805145264,-21.012999534606934,4.795726776123047,1.5302666425704956,774031360,gpt2-large
Nylons can be blicked.,All clothes can be blicked.,All tools can be blicked.,nylon,clothing,can be,Nylons,clothes,1,3,-17.598602294921875,-43.368056774139404,-21.211685180664062,4.081718444824219,2.131291627883911,774031360,gpt2-large
Nylons can be gyred.,All clothes can be gyred.,All tools can be gyred.,nylon,clothing,can be,Nylons,clothes,1,4,-18.838185787200928,-42.49701261520386,-21.15774154663086,4.975319862365723,2.1810905933380127,774031360,gpt2-large
Nylons can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,nylon,clothing,can be,Nylons,clothes,1,5,-17.97713279724121,-42.76441526412964,-20.738245964050293,3.9882330894470215,2.178363561630249,774031360,gpt2-large
Nylons are beamish.,All clothes are beamish.,All tools are beamish.,nylon,clothing,are,Nylons,clothes,2,1,-20.676860809326172,-41.162349700927734,-23.188331604003906,4.154207706451416,1.0446696281433105,774031360,gpt2-large
Nylons are slithy.,All clothes are slithy.,All tools are slithy.,nylon,clothing,are,Nylons,clothes,2,2,-18.24272584915161,-39.7619366645813,-21.07689905166626,3.6726245880126953,1.9715168476104736,774031360,gpt2-large
Nylons are mimsy.,All clothes are mimsy.,All tools are mimsy.,nylon,clothing,are,Nylons,clothes,2,3,-19.227871894836426,-41.71904802322388,-22.31251049041748,8.347293853759766,2.4218456745147705,774031360,gpt2-large
Nylons are vorpal.,All clothes are vorpal.,All tools are vorpal.,nylon,clothing,are,Nylons,clothes,2,4,-17.006220817565918,-38.011191844940186,-20.143507957458496,3.381040096282959,2.7667226791381836,774031360,gpt2-large
Nylons are frabjous.,All clothes are frabjous.,All tools are frabjous.,nylon,clothing,are,Nylons,clothes,2,5,-18.159644603729248,-36.46674919128418,-22.632920742034912,2.204066038131714,0.7799972891807556,774031360,gpt2-large
Nylons have wugs.,All clothes have wugs.,All tools have wugs.,nylon,clothing,have,Nylons,clothes,3,1,-16.117255687713623,-41.498387813568115,-20.146374225616455,5.283881187438965,0.9093674421310425,774031360,gpt2-large
Nylons have feps.,All clothes have feps.,All tools have feps.,nylon,clothing,have,Nylons,clothes,3,2,-15.423108100891113,-44.51641607284546,-19.15094518661499,6.095278739929199,1.2453155517578125,774031360,gpt2-large
Nylons have blickets.,All clothes have blickets.,All tools have blickets.,nylon,clothing,have,Nylons,clothes,3,3,-21.373298168182373,-46.02546453475952,-25.464635372161865,2.9400174617767334,1.6295408010482788,774031360,gpt2-large
Nylons have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,nylon,clothing,have,Nylons,clothes,3,4,-19.788026809692383,-45.773080825805664,-20.6966609954834,7.2554521560668945,3.0607669353485107,774031360,gpt2-large
Nylons have toves.,All clothes have toves.,All tools have toves.,nylon,clothing,have,Nylons,clothes,3,5,-15.272368907928467,-42.39318132400513,-20.359601974487305,12.172523498535156,5.699655532836914,774031360,gpt2-large
Capes can be daxed.,All clothes can be daxed.,All tools can be daxed.,cape,clothing,can be,Capes,clothes,1,1,-15.00325345993042,-44.54750728607178,-16.459137439727783,7.468794345855713,2.1829993724823,774031360,gpt2-large
Capes can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,cape,clothing,can be,Capes,clothes,1,2,-16.863059520721436,-38.60319805145264,-19.43056058883667,4.065378665924072,1.4498414993286133,774031360,gpt2-large
Capes can be blicked.,All clothes can be blicked.,All tools can be blicked.,cape,clothing,can be,Capes,clothes,1,3,-16.296696186065674,-43.368056774139404,-19.170986652374268,5.9178361892700195,2.424583673477173,774031360,gpt2-large
Capes can be gyred.,All clothes can be gyred.,All tools can be gyred.,cape,clothing,can be,Capes,clothes,1,4,-18.893208980560303,-42.49701261520386,-20.085007667541504,5.8179144859313965,2.3989620208740234,774031360,gpt2-large
Capes can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,cape,clothing,can be,Capes,clothes,1,5,-16.006726264953613,-42.76441526412964,-18.78622055053711,4.6700944900512695,1.4785969257354736,774031360,gpt2-large
Capes are beamish.,All clothes are beamish.,All tools are beamish.,cape,clothing,are,Capes,clothes,2,1,-19.313467979431152,-41.162349700927734,-20.192054748535156,4.0913286209106445,2.049598455429077,774031360,gpt2-large
Capes are slithy.,All clothes are slithy.,All tools are slithy.,cape,clothing,are,Capes,clothes,2,2,-17.42955446243286,-39.7619366645813,-19.798935413360596,4.236164093017578,2.038576364517212,774031360,gpt2-large
Capes are mimsy.,All clothes are mimsy.,All tools are mimsy.,cape,clothing,are,Capes,clothes,2,3,-17.41477870941162,-41.71904802322388,-19.638553142547607,8.684926986694336,3.731060743331909,774031360,gpt2-large
Capes are vorpal.,All clothes are vorpal.,All tools are vorpal.,cape,clothing,are,Capes,clothes,2,4,-16.810126304626465,-38.011191844940186,-18.87189292907715,4.085587978363037,1.445963740348816,774031360,gpt2-large
Capes are frabjous.,All clothes are frabjous.,All tools are frabjous.,cape,clothing,are,Capes,clothes,2,5,-16.530471801757812,-36.46674919128418,-20.29060649871826,3.153388738632202,1.8656688928604126,774031360,gpt2-large
Capes have wugs.,All clothes have wugs.,All tools have wugs.,cape,clothing,have,Capes,clothes,3,1,-15.431438446044922,-41.498387813568115,-18.440274238586426,6.8242011070251465,0.5764992237091064,774031360,gpt2-large
Capes have feps.,All clothes have feps.,All tools have feps.,cape,clothing,have,Capes,clothes,3,2,-14.644384384155273,-44.51641607284546,-17.22311305999756,6.964300632476807,1.2908650636672974,774031360,gpt2-large
Capes have blickets.,All clothes have blickets.,All tools have blickets.,cape,clothing,have,Capes,clothes,3,3,-22.479206562042236,-46.02546453475952,-23.989408016204834,1.5388429164886475,2.0124528408050537,774031360,gpt2-large
Capes have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,cape,clothing,have,Capes,clothes,3,4,-18.06814956665039,-45.773080825805664,-18.70652484893799,11.05242919921875,4.062939643859863,774031360,gpt2-large
Capes have toves.,All clothes have toves.,All tools have toves.,cape,clothing,have,Capes,clothes,3,5,-14.547581195831299,-42.39318132400513,-18.474402904510498,10.64068603515625,8.492968559265137,774031360,gpt2-large
Boots can be daxed.,All clothes can be daxed.,All tools can be daxed.,boot,clothing,can be,Boots,clothes,1,1,-14.717606544494629,-44.54750728607178,-15.138821125030518,6.816219329833984,1.301125407218933,774031360,gpt2-large
Boots can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,boot,clothing,can be,Boots,clothes,1,2,-16.3712797164917,-38.60319805145264,-17.650166988372803,4.6135573387146,1.0923353433609009,774031360,gpt2-large
Boots can be blicked.,All clothes can be blicked.,All tools can be blicked.,boot,clothing,can be,Boots,clothes,1,3,-15.650978088378906,-43.368056774139404,-17.300077438354492,4.703336715698242,2.0478005409240723,774031360,gpt2-large
Boots can be gyred.,All clothes can be gyred.,All tools can be gyred.,boot,clothing,can be,Boots,clothes,1,4,-17.536141395568848,-42.49701261520386,-18.279557704925537,6.839291572570801,2.9133613109588623,774031360,gpt2-large
Boots can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,boot,clothing,can be,Boots,clothes,1,5,-15.864109516143799,-42.76441526412964,-17.278509616851807,5.554233074188232,1.6513497829437256,774031360,gpt2-large
Boots are beamish.,All clothes are beamish.,All tools are beamish.,boot,clothing,are,Boots,clothes,2,1,-17.340564250946045,-41.162349700927734,-18.244943141937256,2.9409987926483154,2.2885656356811523,774031360,gpt2-large
Boots are slithy.,All clothes are slithy.,All tools are slithy.,boot,clothing,are,Boots,clothes,2,2,-16.684604167938232,-39.7619366645813,-18.297467708587646,2.8651833534240723,1.2644062042236328,774031360,gpt2-large
Boots are mimsy.,All clothes are mimsy.,All tools are mimsy.,boot,clothing,are,Boots,clothes,2,3,-17.18040370941162,-41.71904802322388,-18.751147270202637,7.328936576843262,3.32240891456604,774031360,gpt2-large
Boots are vorpal.,All clothes are vorpal.,All tools are vorpal.,boot,clothing,are,Boots,clothes,2,4,-16.07173776626587,-38.011191844940186,-17.626186847686768,3.332900285720825,2.259835958480835,774031360,gpt2-large
Boots are frabjous.,All clothes are frabjous.,All tools are frabjous.,boot,clothing,are,Boots,clothes,2,5,-16.43314218521118,-36.46674919128418,-19.039120197296143,2.551483631134033,0.8601009845733643,774031360,gpt2-large
Boots have wugs.,All clothes have wugs.,All tools have wugs.,boot,clothing,have,Boots,clothes,3,1,-14.614336967468262,-41.498387813568115,-16.96616840362549,6.609461784362793,1.3449536561965942,774031360,gpt2-large
Boots have feps.,All clothes have feps.,All tools have feps.,boot,clothing,have,Boots,clothes,3,2,-14.079809188842773,-44.51641607284546,-15.730431079864502,7.244193077087402,1.2654823064804077,774031360,gpt2-large
Boots have blickets.,All clothes have blickets.,All tools have blickets.,boot,clothing,have,Boots,clothes,3,3,-19.790674209594727,-46.02546453475952,-22.069164276123047,0.7783439755439758,0.9772547483444214,774031360,gpt2-large
Boots have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,boot,clothing,have,Boots,clothes,3,4,-15.850476741790771,-45.773080825805664,-16.84212303161621,10.808451652526855,0.82759028673172,774031360,gpt2-large
Boots have toves.,All clothes have toves.,All tools have toves.,boot,clothing,have,Boots,clothes,3,5,-14.57746410369873,-42.39318132400513,-16.995973587036133,12.725118637084961,6.8004302978515625,774031360,gpt2-large
Sandals can be daxed.,All clothes can be daxed.,All tools can be daxed.,sandal,clothing,can be,Sandals,clothes,1,1,-14.542506694793701,-44.54750728607178,-16.109363079071045,7.73357629776001,2.5719077587127686,774031360,gpt2-large
Sandals can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,sandal,clothing,can be,Sandals,clothes,1,2,-17.028029918670654,-38.60319805145264,-19.119584560394287,4.257115840911865,1.8349803686141968,774031360,gpt2-large
Sandals can be blicked.,All clothes can be blicked.,All tools can be blicked.,sandal,clothing,can be,Sandals,clothes,1,3,-16.234420776367188,-43.368056774139404,-18.54584789276123,5.776831150054932,2.412261724472046,774031360,gpt2-large
Sandals can be gyred.,All clothes can be gyred.,All tools can be gyred.,sandal,clothing,can be,Sandals,clothes,1,4,-17.29265832901001,-42.49701261520386,-19.482344150543213,5.05293607711792,1.9347742795944214,774031360,gpt2-large
Sandals can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,sandal,clothing,can be,Sandals,clothes,1,5,-16.05372142791748,-42.76441526412964,-18.24618625640869,5.628148555755615,2.41023850440979,774031360,gpt2-large
Sandals are beamish.,All clothes are beamish.,All tools are beamish.,sandal,clothing,are,Sandals,clothes,2,1,-19.79587745666504,-41.162349700927734,-20.73556423187256,6.4591217041015625,2.293715238571167,774031360,gpt2-large
Sandals are slithy.,All clothes are slithy.,All tools are slithy.,sandal,clothing,are,Sandals,clothes,2,2,-17.35674524307251,-39.7619366645813,-19.102073192596436,2.3783109188079834,1.963416337966919,774031360,gpt2-large
Sandals are mimsy.,All clothes are mimsy.,All tools are mimsy.,sandal,clothing,are,Sandals,clothes,2,3,-17.066404819488525,-41.71904802322388,-19.558549880981445,9.155231475830078,3.4211502075195312,774031360,gpt2-large
Sandals are vorpal.,All clothes are vorpal.,All tools are vorpal.,sandal,clothing,are,Sandals,clothes,2,4,-16.202693462371826,-38.011191844940186,-17.875247478485107,6.349416255950928,2.5833613872528076,774031360,gpt2-large
Sandals are frabjous.,All clothes are frabjous.,All tools are frabjous.,sandal,clothing,are,Sandals,clothes,2,5,-16.85991859436035,-36.46674919128418,-20.047707557678223,3.299664258956909,1.5563067197799683,774031360,gpt2-large
Sandals have wugs.,All clothes have wugs.,All tools have wugs.,sandal,clothing,have,Sandals,clothes,3,1,-14.605156421661377,-41.498387813568115,-17.66679620742798,5.6537322998046875,3.3329455852508545,774031360,gpt2-large
Sandals have feps.,All clothes have feps.,All tools have feps.,sandal,clothing,have,Sandals,clothes,3,2,-13.993029117584229,-44.51641607284546,-17.078839778900146,7.0872626304626465,1.425047516822815,774031360,gpt2-large
Sandals have blickets.,All clothes have blickets.,All tools have blickets.,sandal,clothing,have,Sandals,clothes,3,3,-19.075281620025635,-46.02546453475952,-22.908100605010986,5.447510719299316,4.454168796539307,774031360,gpt2-large
Sandals have jabberwocks.,All clothes have jabberwocks.,All tools have jabberwocks.,sandal,clothing,have,Sandals,clothes,3,4,-16.34435796737671,-45.773080825805664,-17.838958263397217,9.636871337890625,3.600099802017212,774031360,gpt2-large
Sandals have toves.,All clothes have toves.,All tools have toves.,sandal,clothing,have,Sandals,clothes,3,5,-14.500451564788818,-42.39318132400513,-18.18229913711548,12.831979751586914,7.338383674621582,774031360,gpt2-large
Ties can be daxed.,All clothes can be daxed.,All tools can be daxed.,tie,clothing,can be,Ties,clothes,1,1,-17.55192470550537,-44.54750728607178,-18.550240516662598,3.392376661300659,1.2870301008224487,774031360,gpt2-large
Ties can be wiffed.,All clothes can be wiffed.,All tools can be wiffed.,tie,clothing,can be,Ties,clothes,1,2,-21.033084392547607,-38.60319805145264,-22.4659104347229,0.6703340411186218,1.838997483253479,774031360,gpt2-large
Ties can be blicked.,All clothes can be blicked.,All tools can be blicked.,tie,clothing,can be,Ties,clothes,1,3,-18.80156183242798,-43.368056774139404,-20.830063343048096,3.904395341873169,2.7067630290985107,774031360,gpt2-large
Ties can be gyred.,All clothes can be gyred.,All tools can be gyred.,tie,clothing,can be,Ties,clothes,1,4,-21.31775426864624,-42.49701261520386,-22.32405948638916,4.618226528167725,1.9619303941726685,774031360,gpt2-large
Ties can be gimbled.,All clothes can be gimbled.,All tools can be gimbled.,tie,clothing,can be,Ties,clothes,1,5,-21.435394763946533,-42.76441526412964,-22.63379430770874,1.482661247253418,1.7719465494155884,774031360,gpt2-large
