preamble,stimulus,item,category,feature,score,params,model
Cantaloupe,is thirst quenching.,cantaloupe,fruit,9,-5.535364151000977,125288025,roberta-base
Lime,is thirst quenching.,lime,fruit,9,-4.699799537658691,125288025,roberta-base
Tangelo,is thirst quenching.,tangelo,fruit,9,-7.397059440612793,125288025,roberta-base
Papaya,is thirst quenching.,papaya,fruit,9,-4.789117813110352,125288025,roberta-base
Honeydew,is thirst quenching.,honeydew,fruit,9,-7.081768989562988,125288025,roberta-base
Fig,is thirst quenching.,fig,fruit,9,-11.86911392211914,125288025,roberta-base
Mango,is thirst quenching.,mango,fruit,9,-4.54090690612793,125288025,roberta-base
Guava,is thirst quenching.,guava,fruit,9,-5.009319305419922,125288025,roberta-base
Pomegranate,is thirst quenching.,pomegranate,fruit,9,-5.243885040283203,125288025,roberta-base
Cranberry,is thirst quenching.,cranberry,fruit,9,-5.965760231018066,125288025,roberta-base
Passion fruit,is thirst quenching.,passion fruit,fruit,9,-3.6262664794921875,125288025,roberta-base
Prune,is thirst quenching.,prune,fruit,9,-4.553408622741699,125288025,roberta-base
Gooseberry,is thirst quenching.,gooseberry,fruit,9,-6.037175178527832,125288025,roberta-base
Date,is thirst quenching.,date,fruit,9,-19.34109592437744,125288025,roberta-base
Kumquat,is thirst quenching.,kumquat,fruit,9,-12.278093338012695,125288025,roberta-base
Raisin,is thirst quenching.,raisin,fruit,9,-7.286773681640625,125288025,roberta-base
Muskmelon,is thirst quenching.,muskmelon,fruit,9,-11.95707893371582,125288025,roberta-base
Persimmon,is thirst quenching.,persimmon,fruit,9,-8.125975608825684,125288025,roberta-base
Pawpaw,is thirst quenching.,pawpaw,fruit,9,-6.58564567565918,125288025,roberta-base
Coconut,is thirst quenching.,coconut,fruit,9,-5.228116989135742,125288025,roberta-base
Avocado,is thirst quenching.,avocado,fruit,9,-3.6209239959716797,125288025,roberta-base
Pumpkin,is thirst quenching.,pumpkin,fruit,9,-6.053875923156738,125288025,roberta-base
Tomato,is thirst quenching.,tomato,fruit,9,-3.7229442596435547,125288025,roberta-base
Nut,is thirst quenching.,nut,fruit,9,-15.543930053710938,125288025,roberta-base
Gourd,is thirst quenching.,gourd,fruit,9,-6.572552680969238,125288025,roberta-base
Olive,is thirst quenching.,olive,fruit,9,-7.804271697998047,125288025,roberta-base
Pickle,is thirst quenching.,pickle,fruit,9,-4.0427656173706055,125288025,roberta-base
Squash,is thirst quenching.,squash,fruit,9,-5.749549865722656,125288025,roberta-base
Orange,is brightly coloured.,orange,fruit,10,-6.258927345275879,125288025,roberta-base
Apple,is brightly coloured.,apple,fruit,10,-4.450762748718262,125288025,roberta-base
Banana,is brightly coloured.,banana,fruit,10,-4.930990219116211,125288025,roberta-base
Peach,is brightly coloured.,peach,fruit,10,-5.591686248779297,125288025,roberta-base
Pear,is brightly coloured.,pear,fruit,10,-6.969465255737305,125288025,roberta-base
Apricot,is brightly coloured.,apricot,fruit,10,-4.950569152832031,125288025,roberta-base
Tangerine,is brightly coloured.,tangerine,fruit,10,-6.072210311889648,125288025,roberta-base
Plum,is brightly coloured.,plum,fruit,10,-3.7085418701171875,125288025,roberta-base
Grape,is brightly coloured.,grape,fruit,10,-6.36190128326416,125288025,roberta-base
Nectarine,is brightly coloured.,nectarine,fruit,10,-5.620885848999023,125288025,roberta-base
Strawberry,is brightly coloured.,strawberry,fruit,10,-6.284289360046387,125288025,roberta-base
Grapefruit,is brightly coloured.,grapefruit,fruit,10,-5.206246376037598,125288025,roberta-base
Berry,is brightly coloured.,berry,fruit,10,-5.565542221069336,125288025,roberta-base
Cherry,is brightly coloured.,cherry,fruit,10,-4.911358833312988,125288025,roberta-base
Pineapple,is brightly coloured.,pineapple,fruit,10,-5.734789848327637,125288025,roberta-base
Blackberry,is brightly coloured.,blackberry,fruit,10,-5.975763320922852,125288025,roberta-base
Melon,is brightly coloured.,melon,fruit,10,-5.633981704711914,125288025,roberta-base
Blueberry,is brightly coloured.,blueberry,fruit,10,-6.858250617980957,125288025,roberta-base
Raspberry,is brightly coloured.,raspberry,fruit,10,-5.265707969665527,125288025,roberta-base
Lemon,is brightly coloured.,lemon,fruit,10,-7.467607498168945,125288025,roberta-base
Black raspberry,is brightly coloured.,black raspberry,fruit,10,-6.994324684143066,125288025,roberta-base
Boysenberry,is brightly coloured.,boysenberry,fruit,10,-5.977032661437988,125288025,roberta-base
Watermelon,is brightly coloured.,watermelon,fruit,10,-6.182703018188477,125288025,roberta-base
Cantaloupe,is brightly coloured.,cantaloupe,fruit,10,-3.7026805877685547,125288025,roberta-base
Lime,is brightly coloured.,lime,fruit,10,-6.915139198303223,125288025,roberta-base
Tangelo,is brightly coloured.,tangelo,fruit,10,-6.69914436340332,125288025,roberta-base
Papaya,is brightly coloured.,papaya,fruit,10,-3.5981931686401367,125288025,roberta-base
Honeydew,is brightly coloured.,honeydew,fruit,10,-5.288259506225586,125288025,roberta-base
Fig,is brightly coloured.,fig,fruit,10,-10.75605583190918,125288025,roberta-base
Mango,is brightly coloured.,mango,fruit,10,-5.672754287719727,125288025,roberta-base
Guava,is brightly coloured.,guava,fruit,10,-3.9068870544433594,125288025,roberta-base
Pomegranate,is brightly coloured.,pomegranate,fruit,10,-5.071455955505371,125288025,roberta-base
Cranberry,is brightly coloured.,cranberry,fruit,10,-5.687429428100586,125288025,roberta-base
Passion fruit,is brightly coloured.,passion fruit,fruit,10,-5.657505989074707,125288025,roberta-base
Prune,is brightly coloured.,prune,fruit,10,-3.64060115814209,125288025,roberta-base
Gooseberry,is brightly coloured.,gooseberry,fruit,10,-6.822999954223633,125288025,roberta-base
Date,is brightly coloured.,date,fruit,10,-8.90500259399414,125288025,roberta-base
Kumquat,is brightly coloured.,kumquat,fruit,10,-5.353957176208496,125288025,roberta-base
Raisin,is brightly coloured.,raisin,fruit,10,-4.813319206237793,125288025,roberta-base
Muskmelon,is brightly coloured.,muskmelon,fruit,10,-5.060574531555176,125288025,roberta-base
Persimmon,is brightly coloured.,persimmon,fruit,10,-5.575305938720703,125288025,roberta-base
Pawpaw,is brightly coloured.,pawpaw,fruit,10,-5.529521942138672,125288025,roberta-base
Coconut,is brightly coloured.,coconut,fruit,10,-4.470612525939941,125288025,roberta-base
Avocado,is brightly coloured.,avocado,fruit,10,-5.214378356933594,125288025,roberta-base
Pumpkin,is brightly coloured.,pumpkin,fruit,10,-6.335644721984863,125288025,roberta-base
Tomato,is brightly coloured.,tomato,fruit,10,-4.8512067794799805,125288025,roberta-base
Nut,is brightly coloured.,nut,fruit,10,-7.4193315505981445,125288025,roberta-base
Gourd,is brightly coloured.,gourd,fruit,10,-4.948698997497559,125288025,roberta-base
Olive,is brightly coloured.,olive,fruit,10,-8.30327320098877,125288025,roberta-base
Pickle,is brightly coloured.,pickle,fruit,10,-5.290773391723633,125288025,roberta-base
Squash,is brightly coloured.,squash,fruit,10,-4.127007484436035,125288025,roberta-base
Orange,is sweet.,orange,fruit,11,-6.365324020385742,125288025,roberta-base
Apple,is sweet.,apple,fruit,11,-8.820959091186523,125288025,roberta-base
Banana,is sweet.,banana,fruit,11,-6.861416816711426,125288025,roberta-base
Peach,is sweet.,peach,fruit,11,-7.697461128234863,125288025,roberta-base
Pear,is sweet.,pear,fruit,11,-7.305643558502197,125288025,roberta-base
Apricot,is sweet.,apricot,fruit,11,-5.476764678955078,125288025,roberta-base
Tangerine,is sweet.,tangerine,fruit,11,-5.396969795227051,125288025,roberta-base
Plum,is sweet.,plum,fruit,11,-5.9041948318481445,125288025,roberta-base
Grape,is sweet.,grape,fruit,11,-6.030522346496582,125288025,roberta-base
Nectarine,is sweet.,nectarine,fruit,11,-7.396780490875244,125288025,roberta-base
Strawberry,is sweet.,strawberry,fruit,11,-6.003912925720215,125288025,roberta-base
Grapefruit,is sweet.,grapefruit,fruit,11,-5.720335960388184,125288025,roberta-base
Berry,is sweet.,berry,fruit,11,-8.873539924621582,125288025,roberta-base
Cherry,is sweet.,cherry,fruit,11,-4.424359321594238,125288025,roberta-base
Pineapple,is sweet.,pineapple,fruit,11,-5.813138961791992,125288025,roberta-base
Blackberry,is sweet.,blackberry,fruit,11,-7.217170715332031,125288025,roberta-base
Melon,is sweet.,melon,fruit,11,-8.18366003036499,125288025,roberta-base
Blueberry,is sweet.,blueberry,fruit,11,-5.652022361755371,125288025,roberta-base
Raspberry,is sweet.,raspberry,fruit,11,-9.539178371429443,125288025,roberta-base
Lemon,is sweet.,lemon,fruit,11,-7.029575347900391,125288025,roberta-base
Black raspberry,is sweet.,black raspberry,fruit,11,-7.256988525390625,125288025,roberta-base
Boysenberry,is sweet.,boysenberry,fruit,11,-7.9822773933410645,125288025,roberta-base
Watermelon,is sweet.,watermelon,fruit,11,-5.905788421630859,125288025,roberta-base
Cantaloupe,is sweet.,cantaloupe,fruit,11,-8.245546817779541,125288025,roberta-base
Lime,is sweet.,lime,fruit,11,-9.804553985595703,125288025,roberta-base
Tangelo,is sweet.,tangelo,fruit,11,-10.608904838562012,125288025,roberta-base
Papaya,is sweet.,papaya,fruit,11,-6.428335189819336,125288025,roberta-base
Honeydew,is sweet.,honeydew,fruit,11,-7.735421657562256,125288025,roberta-base
Fig,is sweet.,fig,fruit,11,-13.309659004211426,125288025,roberta-base
Mango,is sweet.,mango,fruit,11,-6.5281572341918945,125288025,roberta-base
Guava,is sweet.,guava,fruit,11,-6.383322715759277,125288025,roberta-base
Pomegranate,is sweet.,pomegranate,fruit,11,-7.0611443519592285,125288025,roberta-base
Cranberry,is sweet.,cranberry,fruit,11,-7.170199871063232,125288025,roberta-base
Passion fruit,is sweet.,passion fruit,fruit,11,-6.817838668823242,125288025,roberta-base
Prune,is sweet.,prune,fruit,11,-7.158044815063477,125288025,roberta-base
Gooseberry,is sweet.,gooseberry,fruit,11,-6.642376899719238,125288025,roberta-base
Date,is sweet.,date,fruit,11,-17.344083786010742,125288025,roberta-base
Kumquat,is sweet.,kumquat,fruit,11,-9.893421173095703,125288025,roberta-base
Raisin,is sweet.,raisin,fruit,11,-9.06298542022705,125288025,roberta-base
Muskmelon,is sweet.,muskmelon,fruit,11,-9.80323314666748,125288025,roberta-base
Persimmon,is sweet.,persimmon,fruit,11,-8.174442768096924,125288025,roberta-base
Pawpaw,is sweet.,pawpaw,fruit,11,-7.6847147941589355,125288025,roberta-base
Coconut,is sweet.,coconut,fruit,11,-5.27284049987793,125288025,roberta-base
Avocado,is sweet.,avocado,fruit,11,-6.046897888183594,125288025,roberta-base
Pumpkin,is sweet.,pumpkin,fruit,11,-6.038108825683594,125288025,roberta-base
Tomato,is sweet.,tomato,fruit,11,-7.165493965148926,125288025,roberta-base
Nut,is sweet.,nut,fruit,11,-11.407623291015625,125288025,roberta-base
Gourd,is sweet.,gourd,fruit,11,-9.05381965637207,125288025,roberta-base
Olive,is sweet.,olive,fruit,11,-9.960577964782715,125288025,roberta-base
Pickle,is sweet.,pickle,fruit,11,-6.058119773864746,125288025,roberta-base
Squash,is sweet.,squash,fruit,11,-7.232536315917969,125288025,roberta-base
Orange,has an outer layer of skin or peel.,orange,fruit,12,-14.792153358459473,125288025,roberta-base
Apple,has an outer layer of skin or peel.,apple,fruit,12,-16.206677436828613,125288025,roberta-base
Banana,has an outer layer of skin or peel.,banana,fruit,12,-17.90834617614746,125288025,roberta-base
Peach,has an outer layer of skin or peel.,peach,fruit,12,-20.87633228302002,125288025,roberta-base
Pear,has an outer layer of skin or peel.,pear,fruit,12,-17.936625480651855,125288025,roberta-base
Apricot,has an outer layer of skin or peel.,apricot,fruit,12,-14.586772918701172,125288025,roberta-base
Tangerine,has an outer layer of skin or peel.,tangerine,fruit,12,-14.830931663513184,125288025,roberta-base
Plum,has an outer layer of skin or peel.,plum,fruit,12,-14.772112846374512,125288025,roberta-base
Grape,has an outer layer of skin or peel.,grape,fruit,12,-14.741682052612305,125288025,roberta-base
Nectarine,has an outer layer of skin or peel.,nectarine,fruit,12,-14.041558265686035,125288025,roberta-base
Strawberry,has an outer layer of skin or peel.,strawberry,fruit,12,-13.095208168029785,125288025,roberta-base
Grapefruit,has an outer layer of skin or peel.,grapefruit,fruit,12,-11.076492309570312,125288025,roberta-base
Berry,has an outer layer of skin or peel.,berry,fruit,12,-19.012659072875977,125288025,roberta-base
Cherry,has an outer layer of skin or peel.,cherry,fruit,12,-16.675874710083008,125288025,roberta-base
Pineapple,has an outer layer of skin or peel.,pineapple,fruit,12,-14.239511489868164,125288025,roberta-base
Blackberry,has an outer layer of skin or peel.,blackberry,fruit,12,-14.20108699798584,125288025,roberta-base
Melon,has an outer layer of skin or peel.,melon,fruit,12,-19.91519069671631,125288025,roberta-base
Blueberry,has an outer layer of skin or peel.,blueberry,fruit,12,-13.543607711791992,125288025,roberta-base
Raspberry,has an outer layer of skin or peel.,raspberry,fruit,12,-16.222217559814453,125288025,roberta-base
Lemon,has an outer layer of skin or peel.,lemon,fruit,12,-15.72932243347168,125288025,roberta-base
Black raspberry,has an outer layer of skin or peel.,black raspberry,fruit,12,-14.563054084777832,125288025,roberta-base
Boysenberry,has an outer layer of skin or peel.,boysenberry,fruit,12,-17.711392402648926,125288025,roberta-base
Watermelon,has an outer layer of skin or peel.,watermelon,fruit,12,-11.761615753173828,125288025,roberta-base
Cantaloupe,has an outer layer of skin or peel.,cantaloupe,fruit,12,-15.737689018249512,125288025,roberta-base
Lime,has an outer layer of skin or peel.,lime,fruit,12,-17.48281192779541,125288025,roberta-base
Tangelo,has an outer layer of skin or peel.,tangelo,fruit,12,-23.106755256652832,125288025,roberta-base
Papaya,has an outer layer of skin or peel.,papaya,fruit,12,-15.68929672241211,125288025,roberta-base
Honeydew,has an outer layer of skin or peel.,honeydew,fruit,12,-18.207980155944824,125288025,roberta-base
Fig,has an outer layer of skin or peel.,fig,fruit,12,-29.149306297302246,125288025,roberta-base
Mango,has an outer layer of skin or peel.,mango,fruit,12,-14.345918655395508,125288025,roberta-base
Guava,has an outer layer of skin or peel.,guava,fruit,12,-17.766199111938477,125288025,roberta-base
Pomegranate,has an outer layer of skin or peel.,pomegranate,fruit,12,-12.413675308227539,125288025,roberta-base
Cranberry,has an outer layer of skin or peel.,cranberry,fruit,12,-14.833813667297363,125288025,roberta-base
Passion fruit,has an outer layer of skin or peel.,passion fruit,fruit,12,-10.884199142456055,125288025,roberta-base
Prune,has an outer layer of skin or peel.,prune,fruit,12,-24.805307388305664,125288025,roberta-base
Gooseberry,has an outer layer of skin or peel.,gooseberry,fruit,12,-16.227338790893555,125288025,roberta-base
Date,has an outer layer of skin or peel.,date,fruit,12,-21.879287719726562,125288025,roberta-base
Kumquat,has an outer layer of skin or peel.,kumquat,fruit,12,-21.04588222503662,125288025,roberta-base
Raisin,has an outer layer of skin or peel.,raisin,fruit,12,-22.83389186859131,125288025,roberta-base
Muskmelon,has an outer layer of skin or peel.,muskmelon,fruit,12,-22.740103721618652,125288025,roberta-base
Persimmon,has an outer layer of skin or peel.,persimmon,fruit,12,-17.538482666015625,125288025,roberta-base
Pawpaw,has an outer layer of skin or peel.,pawpaw,fruit,12,-20.870573043823242,125288025,roberta-base
Coconut,has an outer layer of skin or peel.,coconut,fruit,12,-11.398820877075195,125288025,roberta-base
Avocado,has an outer layer of skin or peel.,avocado,fruit,12,-10.907427787780762,125288025,roberta-base
Pumpkin,has an outer layer of skin or peel.,pumpkin,fruit,12,-17.06217670440674,125288025,roberta-base
Tomato,has an outer layer of skin or peel.,tomato,fruit,12,-16.187042236328125,125288025,roberta-base
Nut,has an outer layer of skin or peel.,nut,fruit,12,-20.143052101135254,125288025,roberta-base
Gourd,has an outer layer of skin or peel.,gourd,fruit,12,-17.937864303588867,125288025,roberta-base
Olive,has an outer layer of skin or peel.,olive,fruit,12,-16.092668533325195,125288025,roberta-base
Pickle,has an outer layer of skin or peel.,pickle,fruit,12,-16.816396713256836,125288025,roberta-base
Squash,has an outer layer of skin or peel.,squash,fruit,12,-26.49992847442627,125288025,roberta-base
Orange,is round.,orange,fruit,13,-13.861984252929688,125288025,roberta-base
Apple,is round.,apple,fruit,13,-17.442296028137207,125288025,roberta-base
Banana,is round.,banana,fruit,13,-17.92052173614502,125288025,roberta-base
Peach,is round.,peach,fruit,13,-16.896724700927734,125288025,roberta-base
Pear,is round.,pear,fruit,13,-20.07664394378662,125288025,roberta-base
Apricot,is round.,apricot,fruit,13,-14.588323593139648,125288025,roberta-base
Tangerine,is round.,tangerine,fruit,13,-16.731714725494385,125288025,roberta-base
Plum,is round.,plum,fruit,13,-10.40928602218628,125288025,roberta-base
Grape,is round.,grape,fruit,13,-14.383248329162598,125288025,roberta-base
Nectarine,is round.,nectarine,fruit,13,-12.284638404846191,125288025,roberta-base
Strawberry,is round.,strawberry,fruit,13,-13.997712135314941,125288025,roberta-base
Grapefruit,is round.,grapefruit,fruit,13,-12.021981716156006,125288025,roberta-base
Berry,is round.,berry,fruit,13,-18.11070442199707,125288025,roberta-base
Cherry,is round.,cherry,fruit,13,-14.402336120605469,125288025,roberta-base
Pineapple,is round.,pineapple,fruit,13,-15.625449180603027,125288025,roberta-base
Blackberry,is round.,blackberry,fruit,13,-11.936217308044434,125288025,roberta-base
Melon,is round.,melon,fruit,13,-18.612595558166504,125288025,roberta-base
Blueberry,is round.,blueberry,fruit,13,-14.051694869995117,125288025,roberta-base
Raspberry,is round.,raspberry,fruit,13,-20.679128646850586,125288025,roberta-base
Lemon,is round.,lemon,fruit,13,-17.167085647583008,125288025,roberta-base
Black raspberry,is round.,black raspberry,fruit,13,-11.3372802734375,125288025,roberta-base
Boysenberry,is round.,boysenberry,fruit,13,-16.44223976135254,125288025,roberta-base
Watermelon,is round.,watermelon,fruit,13,-14.117888450622559,125288025,roberta-base
Cantaloupe,is round.,cantaloupe,fruit,13,-17.0658597946167,125288025,roberta-base
Lime,is round.,lime,fruit,13,-17.16459083557129,125288025,roberta-base
Tangelo,is round.,tangelo,fruit,13,-15.00289249420166,125288025,roberta-base
Papaya,is round.,papaya,fruit,13,-16.449722290039062,125288025,roberta-base
Honeydew,is round.,honeydew,fruit,13,-16.779025077819824,125288025,roberta-base
Fig,is round.,fig,fruit,13,-20.771427154541016,125288025,roberta-base
Mango,is round.,mango,fruit,13,-16.663779735565186,125288025,roberta-base
Guava,is round.,guava,fruit,13,-16.634195804595947,125288025,roberta-base
Pomegranate,is round.,pomegranate,fruit,13,-14.73169231414795,125288025,roberta-base
Cranberry,is round.,cranberry,fruit,13,-13.999845504760742,125288025,roberta-base
Passion fruit,is round.,passion fruit,fruit,13,-12.149840354919434,125288025,roberta-base
Prune,is round.,prune,fruit,13,-13.365301609039307,125288025,roberta-base
Gooseberry,is round.,gooseberry,fruit,13,-12.847487926483154,125288025,roberta-base
Date,is round.,date,fruit,13,-23.16964054107666,125288025,roberta-base
Kumquat,is round.,kumquat,fruit,13,-21.74767255783081,125288025,roberta-base
Raisin,is round.,raisin,fruit,13,-20.442580223083496,125288025,roberta-base
Muskmelon,is round.,muskmelon,fruit,13,-15.977516174316406,125288025,roberta-base
Persimmon,is round.,persimmon,fruit,13,-15.340665817260742,125288025,roberta-base
Pawpaw,is round.,pawpaw,fruit,13,-17.701354503631592,125288025,roberta-base
Coconut,is round.,coconut,fruit,13,-15.253355026245117,125288025,roberta-base
Avocado,is round.,avocado,fruit,13,-15.941904067993164,125288025,roberta-base
Pumpkin,is round.,pumpkin,fruit,13,-12.988196849822998,125288025,roberta-base
Tomato,is round.,tomato,fruit,13,-17.45296573638916,125288025,roberta-base
Nut,is round.,nut,fruit,13,-20.766889572143555,125288025,roberta-base
Gourd,is round.,gourd,fruit,13,-13.754817008972168,125288025,roberta-base
Olive,is round.,olive,fruit,13,-22.68280792236328,125288025,roberta-base
Pickle,is round.,pickle,fruit,13,-15.759825706481934,125288025,roberta-base
Squash,is round.,squash,fruit,13,-18.98488140106201,125288025,roberta-base
Orange,"is eaten as a dessert, snack, or on its own.",orange,fruit,14,-10.576602935791016,125288025,roberta-base
Apple,"is eaten as a dessert, snack, or on its own.",apple,fruit,14,-13.097465515136719,125288025,roberta-base
Banana,"is eaten as a dessert, snack, or on its own.",banana,fruit,14,-10.942588806152344,125288025,roberta-base
Peach,"is eaten as a dessert, snack, or on its own.",peach,fruit,14,-10.601228713989258,125288025,roberta-base
Pear,"is eaten as a dessert, snack, or on its own.",pear,fruit,14,-11.459815979003906,125288025,roberta-base
Apricot,"is eaten as a dessert, snack, or on its own.",apricot,fruit,14,-11.499799728393555,125288025,roberta-base
Tangerine,"is eaten as a dessert, snack, or on its own.",tangerine,fruit,14,-10.767515182495117,125288025,roberta-base
Plum,"is eaten as a dessert, snack, or on its own.",plum,fruit,14,-11.471578598022461,125288025,roberta-base
Grape,"is eaten as a dessert, snack, or on its own.",grape,fruit,14,-13.948657989501953,125288025,roberta-base
Nectarine,"is eaten as a dessert, snack, or on its own.",nectarine,fruit,14,-10.515951156616211,125288025,roberta-base
Strawberry,"is eaten as a dessert, snack, or on its own.",strawberry,fruit,14,-10.8602294921875,125288025,roberta-base
Grapefruit,"is eaten as a dessert, snack, or on its own.",grapefruit,fruit,14,-10.126489639282227,125288025,roberta-base
Berry,"is eaten as a dessert, snack, or on its own.",berry,fruit,14,-10.050634384155273,125288025,roberta-base
Cherry,"is eaten as a dessert, snack, or on its own.",cherry,fruit,14,-11.297823905944824,125288025,roberta-base
Pineapple,"is eaten as a dessert, snack, or on its own.",pineapple,fruit,14,-10.895895004272461,125288025,roberta-base
Blackberry,"is eaten as a dessert, snack, or on its own.",blackberry,fruit,14,-10.157939910888672,125288025,roberta-base
Melon,"is eaten as a dessert, snack, or on its own.",melon,fruit,14,-11.927821159362793,125288025,roberta-base
Blueberry,"is eaten as a dessert, snack, or on its own.",blueberry,fruit,14,-10.884773254394531,125288025,roberta-base
Raspberry,"is eaten as a dessert, snack, or on its own.",raspberry,fruit,14,-10.276212692260742,125288025,roberta-base
Lemon,"is eaten as a dessert, snack, or on its own.",lemon,fruit,14,-10.988798141479492,125288025,roberta-base
Black raspberry,"is eaten as a dessert, snack, or on its own.",black raspberry,fruit,14,-10.021675109863281,125288025,roberta-base
Boysenberry,"is eaten as a dessert, snack, or on its own.",boysenberry,fruit,14,-11.383898735046387,125288025,roberta-base
Watermelon,"is eaten as a dessert, snack, or on its own.",watermelon,fruit,14,-10.360015869140625,125288025,roberta-base
Cantaloupe,"is eaten as a dessert, snack, or on its own.",cantaloupe,fruit,14,-11.593645095825195,125288025,roberta-base
Lime,"is eaten as a dessert, snack, or on its own.",lime,fruit,14,-11.329345703125,125288025,roberta-base
Tangelo,"is eaten as a dessert, snack, or on its own.",tangelo,fruit,14,-10.808053016662598,125288025,roberta-base
Papaya,"is eaten as a dessert, snack, or on its own.",papaya,fruit,14,-10.394668579101562,125288025,roberta-base
Honeydew,"is eaten as a dessert, snack, or on its own.",honeydew,fruit,14,-12.28132438659668,125288025,roberta-base
Fig,"is eaten as a dessert, snack, or on its own.",fig,fruit,14,-12.431243896484375,125288025,roberta-base
Mango,"is eaten as a dessert, snack, or on its own.",mango,fruit,14,-11.116134643554688,125288025,roberta-base
Guava,"is eaten as a dessert, snack, or on its own.",guava,fruit,14,-11.16568374633789,125288025,roberta-base
Pomegranate,"is eaten as a dessert, snack, or on its own.",pomegranate,fruit,14,-10.03947639465332,125288025,roberta-base
Cranberry,"is eaten as a dessert, snack, or on its own.",cranberry,fruit,14,-10.57461929321289,125288025,roberta-base
Passion fruit,"is eaten as a dessert, snack, or on its own.",passion fruit,fruit,14,-9.020698547363281,125288025,roberta-base
Prune,"is eaten as a dessert, snack, or on its own.",prune,fruit,14,-12.1287841796875,125288025,roberta-base
Gooseberry,"is eaten as a dessert, snack, or on its own.",gooseberry,fruit,14,-10.004610061645508,125288025,roberta-base
Date,"is eaten as a dessert, snack, or on its own.",date,fruit,14,-10.61928939819336,125288025,roberta-base
Kumquat,"is eaten as a dessert, snack, or on its own.",kumquat,fruit,14,-11.875768661499023,125288025,roberta-base
Raisin,"is eaten as a dessert, snack, or on its own.",raisin,fruit,14,-11.132871627807617,125288025,roberta-base
Muskmelon,"is eaten as a dessert, snack, or on its own.",muskmelon,fruit,14,-13.287070274353027,125288025,roberta-base
Persimmon,"is eaten as a dessert, snack, or on its own.",persimmon,fruit,14,-10.508903503417969,125288025,roberta-base
Pawpaw,"is eaten as a dessert, snack, or on its own.",pawpaw,fruit,14,-11.739665985107422,125288025,roberta-base
Coconut,"is eaten as a dessert, snack, or on its own.",coconut,fruit,14,-10.320316314697266,125288025,roberta-base
Avocado,"is eaten as a dessert, snack, or on its own.",avocado,fruit,14,-10.900177001953125,125288025,roberta-base
Pumpkin,"is eaten as a dessert, snack, or on its own.",pumpkin,fruit,14,-10.469381332397461,125288025,roberta-base
Tomato,"is eaten as a dessert, snack, or on its own.",tomato,fruit,14,-12.253437042236328,125288025,roberta-base
Nut,"is eaten as a dessert, snack, or on its own.",nut,fruit,14,-14.380558967590332,125288025,roberta-base
Gourd,"is eaten as a dessert, snack, or on its own.",gourd,fruit,14,-10.968221664428711,125288025,roberta-base
Olive,"is eaten as a dessert, snack, or on its own.",olive,fruit,14,-14.7910737991333,125288025,roberta-base
Pickle,"is eaten as a dessert, snack, or on its own.",pickle,fruit,14,-10.655294418334961,125288025,roberta-base
Squash,"is eaten as a dessert, snack, or on its own.",squash,fruit,14,-11.047178268432617,125288025,roberta-base
Orange,is a protection for seeds.,orange,fruit,15,-21.262985229492188,125288025,roberta-base
Apple,is a protection for seeds.,apple,fruit,15,-24.906132698059082,125288025,roberta-base
Banana,is a protection for seeds.,banana,fruit,15,-22.336081504821777,125288025,roberta-base
Peach,is a protection for seeds.,peach,fruit,15,-22.15224599838257,125288025,roberta-base
Pear,is a protection for seeds.,pear,fruit,15,-20.249465942382812,125288025,roberta-base
Apricot,is a protection for seeds.,apricot,fruit,15,-21.177040100097656,125288025,roberta-base
Tangerine,is a protection for seeds.,tangerine,fruit,15,-18.827306747436523,125288025,roberta-base
Plum,is a protection for seeds.,plum,fruit,15,-20.611614227294922,125288025,roberta-base
Grape,is a protection for seeds.,grape,fruit,15,-22.896071434020996,125288025,roberta-base
Nectarine,is a protection for seeds.,nectarine,fruit,15,-19.59855842590332,125288025,roberta-base
Strawberry,is a protection for seeds.,strawberry,fruit,15,-23.74685764312744,125288025,roberta-base
Grapefruit,is a protection for seeds.,grapefruit,fruit,15,-25.135835647583008,125288025,roberta-base
Berry,is a protection for seeds.,berry,fruit,15,-22.893858909606934,125288025,roberta-base
Cherry,is a protection for seeds.,cherry,fruit,15,-18.918136596679688,125288025,roberta-base
Pineapple,is a protection for seeds.,pineapple,fruit,15,-22.955753326416016,125288025,roberta-base
Blackberry,is a protection for seeds.,blackberry,fruit,15,-23.343458652496338,125288025,roberta-base
Melon,is a protection for seeds.,melon,fruit,15,-22.396181106567383,125288025,roberta-base
Blueberry,is a protection for seeds.,blueberry,fruit,15,-23.19814109802246,125288025,roberta-base
Raspberry,is a protection for seeds.,raspberry,fruit,15,-22.09598731994629,125288025,roberta-base
Lemon,is a protection for seeds.,lemon,fruit,15,-20.011052131652832,125288025,roberta-base
Black raspberry,is a protection for seeds.,black raspberry,fruit,15,-23.80561399459839,125288025,roberta-base
Boysenberry,is a protection for seeds.,boysenberry,fruit,15,-23.026057720184326,125288025,roberta-base
Watermelon,is a protection for seeds.,watermelon,fruit,15,-25.19507884979248,125288025,roberta-base
Cantaloupe,is a protection for seeds.,cantaloupe,fruit,15,-21.44472885131836,125288025,roberta-base
Lime,is a protection for seeds.,lime,fruit,15,-18.543198585510254,125288025,roberta-base
Tangelo,is a protection for seeds.,tangelo,fruit,15,-25.961776733398438,125288025,roberta-base
Papaya,is a protection for seeds.,papaya,fruit,15,-21.315765380859375,125288025,roberta-base
