preamble,stimulus,item,category,feature,score,params,model
Asparagus,"is eaten for dinner, with meat, salt etc.",asparagus,vegetable,9,-25.763599395751953,356461657,roberta-large
Corn,"is eaten for dinner, with meat, salt etc.",corn,vegetable,9,-25.549800872802734,356461657,roberta-large
Cauliflower,"is eaten for dinner, with meat, salt etc.",cauliflower,vegetable,9,-23.306201934814453,356461657,roberta-large
Brussels sprouts,"are eaten for dinner, with meat, salt etc.",brussels sprouts,vegetable,9,-22.942790985107422,356461657,roberta-large
Squash,"is eaten for dinner, with meat, salt etc.",squash,vegetable,9,-21.509986877441406,356461657,roberta-large
Lettuce,"is eaten for dinner, with meat, salt etc.",lettuce,vegetable,9,-23.660446166992188,356461657,roberta-large
Celery,"is eaten for dinner, with meat, salt etc.",celery,vegetable,9,-24.870487213134766,356461657,roberta-large
Cucumber,"is eaten for dinner, with meat, salt etc.",cucumber,vegetable,9,-24.59402084350586,356461657,roberta-large
Beet,"is eaten for dinner, with meat, salt etc.",beet,vegetable,9,-25.232955932617188,356461657,roberta-large
Green,"is eaten for dinner, with meat, salt etc.",green,vegetable,9,-31.045555114746094,356461657,roberta-large
Tomato,"is eaten for dinner, with meat, salt etc.",tomato,vegetable,9,-26.10564422607422,356461657,roberta-large
Lima bean,"is eaten for dinner, with meat, salt etc.",lima bean,vegetable,9,-22.720443725585938,356461657,roberta-large
Artichoke,"is eaten for dinner, with meat, salt etc.",artichoke,vegetable,9,-26.680606842041016,356461657,roberta-large
Turnip,"is eaten for dinner, with meat, salt etc.",turnip,vegetable,9,-23.248470306396484,356461657,roberta-large
Eggplant,"is eaten for dinner, with meat, salt etc.",eggplant,vegetable,9,-22.64734649658203,356461657,roberta-large
Romaine,"is eaten for dinner, with meat, salt etc.",romaine,vegetable,9,-27.491878509521484,356461657,roberta-large
Green pepper,"is eaten for dinner, with meat, salt etc.",green pepper,vegetable,9,-24.945022583007812,356461657,roberta-large
Okra,"is eaten for dinner, with meat, salt etc.",okra,vegetable,9,-22.406089782714844,356461657,roberta-large
Radish,"is eaten for dinner, with meat, salt etc.",radish,vegetable,9,-23.98210906982422,356461657,roberta-large
Onion,"is eaten for dinner, with meat, salt etc.",onion,vegetable,9,-25.98278045654297,356461657,roberta-large
Bean,"is eaten for dinner, with meat, salt etc.",bean,vegetable,9,-24.277599334716797,356461657,roberta-large
Green onion,"is eaten for dinner, with meat, salt etc.",green onion,vegetable,9,-26.859539031982422,356461657,roberta-large
Potato,"is eaten for dinner, with meat, salt etc.",potato,vegetable,9,-23.37752914428711,356461657,roberta-large
Parsnip,"is eaten for dinner, with meat, salt etc.",parsnip,vegetable,9,-24.122055053710938,356461657,roberta-large
Turnip green,"is eaten for dinner, with meat, salt etc.",turnip green,vegetable,9,-25.191673278808594,356461657,roberta-large
Collard,"is eaten for dinner, with meat, salt etc.",collard,vegetable,9,-27.42737579345703,356461657,roberta-large
Wax bean,"is eaten for dinner, with meat, salt etc.",wax bean,vegetable,9,-21.91625213623047,356461657,roberta-large
Watercress,"is eaten for dinner, with meat, salt etc.",watercress,vegetable,9,-23.167499542236328,356461657,roberta-large
Black eyed pea,"is eaten for dinner, with meat, salt etc.",black eyed pea,vegetable,9,-24.816448211669922,356461657,roberta-large
Leek,"is eaten for dinner, with meat, salt etc.",leek,vegetable,9,-23.453598022460938,356461657,roberta-large
Pepper,"is eaten for dinner, with meat, salt etc.",pepper,vegetable,9,-27.209026336669922,356461657,roberta-large
Sweet potato,"is eaten for dinner, with meat, salt etc.",sweet potato,vegetable,9,-25.80620574951172,356461657,roberta-large
Yam,"is eaten for dinner, with meat, salt etc.",yam,vegetable,9,-23.09710693359375,356461657,roberta-large
Parsley,"is eaten for dinner, with meat, salt etc.",parsley,vegetable,9,-24.431934356689453,356461657,roberta-large
Endive,"is eaten for dinner, with meat, salt etc.",endive,vegetable,9,-22.723648071289062,356461657,roberta-large
Rutabaga,"is eaten for dinner, with meat, salt etc.",rutabaga,vegetable,9,-24.054290771484375,356461657,roberta-large
Mushroom,"is eaten for dinner, with meat, salt etc.",mushroom,vegetable,9,-24.469757080078125,356461657,roberta-large
Avocado,"is eaten for dinner, with meat, salt etc.",avocado,vegetable,9,-22.999114990234375,356461657,roberta-large
Rhubarb,"is eaten for dinner, with meat, salt etc.",rhubarb,vegetable,9,-26.077880859375,356461657,roberta-large
Kale,"is eaten for dinner, with meat, salt etc.",kale,vegetable,9,-22.574893951416016,356461657,roberta-large
Escarole,"is eaten for dinner, with meat, salt etc.",escarole,vegetable,9,-20.773475646972656,356461657,roberta-large
Sauerkraut,"is eaten for dinner, with meat, salt etc.",sauerkraut,vegetable,9,-22.88573455810547,356461657,roberta-large
Pickle,"is eaten for dinner, with meat, salt etc.",pickle,vegetable,9,-21.72884750366211,356461657,roberta-large
Baked bean,"is eaten for dinner, with meat, salt etc.",baked bean,vegetable,9,-24.16561508178711,356461657,roberta-large
Pumpkin,"is eaten for dinner, with meat, salt etc.",pumpkin,vegetable,9,-28.70193862915039,356461657,roberta-large
Seaweed,"is eaten for dinner, with meat, salt etc.",seaweed,vegetable,9,-20.674427032470703,356461657,roberta-large
Garlic,"is eaten for dinner, with meat, salt etc.",garlic,vegetable,9,-26.2373046875,356461657,roberta-large
Dandelion,"is eaten for dinner, with meat, salt etc.",dandelion,vegetable,9,-25.706451416015625,356461657,roberta-large
Peanut,"is eaten for dinner, with meat, salt etc.",peanut,vegetable,9,-28.000083923339844,356461657,roberta-large
Rice,"is eaten for dinner, with meat, salt etc.",rice,vegetable,9,-22.062789916992188,356461657,roberta-large
Pea,has leaves and stalks.,pea,vegetable,10,-12.982696533203125,356461657,roberta-large
Carrot,has leaves and stalks.,carrot,vegetable,10,-8.9710693359375,356461657,roberta-large
Green bean,has leaves and stalks.,green bean,vegetable,10,-9.682670593261719,356461657,roberta-large
String bean,has leaves and stalks.,string bean,vegetable,10,-8.998226165771484,356461657,roberta-large
Spinach,has leaves and stalks.,spinach,vegetable,10,-9.902137756347656,356461657,roberta-large
Broccoli,has leaves and stalks.,broccoli,vegetable,10,-5.136615753173828,356461657,roberta-large
Asparagus,has leaves and stalks.,asparagus,vegetable,10,-6.339385986328125,356461657,roberta-large
Corn,has leaves and stalks.,corn,vegetable,10,-9.1417236328125,356461657,roberta-large
Cauliflower,has leaves and stalks.,cauliflower,vegetable,10,-7.467250823974609,356461657,roberta-large
Brussels sprouts,have leaves and stalks.,brussels sprouts,vegetable,10,-4.699268341064453,356461657,roberta-large
Squash,has leaves and stalks.,squash,vegetable,10,-5.775028228759766,356461657,roberta-large
Lettuce,has leaves and stalks.,lettuce,vegetable,10,-7.432704925537109,356461657,roberta-large
Celery,has leaves and stalks.,celery,vegetable,10,-7.050128936767578,356461657,roberta-large
Cucumber,has leaves and stalks.,cucumber,vegetable,10,-6.866447448730469,356461657,roberta-large
Beet,has leaves and stalks.,beet,vegetable,10,-18.52077865600586,356461657,roberta-large
Green,has leaves and stalks.,green,vegetable,10,-12.161636352539062,356461657,roberta-large
Tomato,has leaves and stalks.,tomato,vegetable,10,-9.86962890625,356461657,roberta-large
Lima bean,has leaves and stalks.,lima bean,vegetable,10,-9.295661926269531,356461657,roberta-large
Artichoke,has leaves and stalks.,artichoke,vegetable,10,-9.705020904541016,356461657,roberta-large
Turnip,has leaves and stalks.,turnip,vegetable,10,-7.757526397705078,356461657,roberta-large
Eggplant,has leaves and stalks.,eggplant,vegetable,10,-4.839263916015625,356461657,roberta-large
Romaine,has leaves and stalks.,romaine,vegetable,10,-9.404918670654297,356461657,roberta-large
Green pepper,has leaves and stalks.,green pepper,vegetable,10,-14.79727554321289,356461657,roberta-large
Okra,has leaves and stalks.,okra,vegetable,10,-8.028331756591797,356461657,roberta-large
Radish,has leaves and stalks.,radish,vegetable,10,-7.887168884277344,356461657,roberta-large
Onion,has leaves and stalks.,onion,vegetable,10,-7.8413848876953125,356461657,roberta-large
Bean,has leaves and stalks.,bean,vegetable,10,-10.174041748046875,356461657,roberta-large
Green onion,has leaves and stalks.,green onion,vegetable,10,-12.763355255126953,356461657,roberta-large
Potato,has leaves and stalks.,potato,vegetable,10,-10.678192138671875,356461657,roberta-large
Parsnip,has leaves and stalks.,parsnip,vegetable,10,-9.285797119140625,356461657,roberta-large
Turnip green,has leaves and stalks.,turnip green,vegetable,10,-9.621139526367188,356461657,roberta-large
Collard,has leaves and stalks.,collard,vegetable,10,-10.245223999023438,356461657,roberta-large
Wax bean,has leaves and stalks.,wax bean,vegetable,10,-9.681327819824219,356461657,roberta-large
Watercress,has leaves and stalks.,watercress,vegetable,10,-5.794338226318359,356461657,roberta-large
Black eyed pea,has leaves and stalks.,black eyed pea,vegetable,10,-9.347770690917969,356461657,roberta-large
Leek,has leaves and stalks.,leek,vegetable,10,-8.764488220214844,356461657,roberta-large
Pepper,has leaves and stalks.,pepper,vegetable,10,-13.783889770507812,356461657,roberta-large
Sweet potato,has leaves and stalks.,sweet potato,vegetable,10,-9.795387268066406,356461657,roberta-large
Yam,has leaves and stalks.,yam,vegetable,10,-7.054779052734375,356461657,roberta-large
Parsley,has leaves and stalks.,parsley,vegetable,10,-7.864170074462891,356461657,roberta-large
Endive,has leaves and stalks.,endive,vegetable,10,-11.003517150878906,356461657,roberta-large
Rutabaga,has leaves and stalks.,rutabaga,vegetable,10,-5.7452239990234375,356461657,roberta-large
Mushroom,has leaves and stalks.,mushroom,vegetable,10,-6.337429046630859,356461657,roberta-large
Avocado,has leaves and stalks.,avocado,vegetable,10,-7.344371795654297,356461657,roberta-large
Rhubarb,has leaves and stalks.,rhubarb,vegetable,10,-8.776416778564453,356461657,roberta-large
Kale,has leaves and stalks.,kale,vegetable,10,-8.839485168457031,356461657,roberta-large
Escarole,has leaves and stalks.,escarole,vegetable,10,-6.955177307128906,356461657,roberta-large
Sauerkraut,has leaves and stalks.,sauerkraut,vegetable,10,-9.26284408569336,356461657,roberta-large
Pickle,has leaves and stalks.,pickle,vegetable,10,-15.052906036376953,356461657,roberta-large
Baked bean,has leaves and stalks.,baked bean,vegetable,10,-12.11135482788086,356461657,roberta-large
Pumpkin,has leaves and stalks.,pumpkin,vegetable,10,-11.141044616699219,356461657,roberta-large
Seaweed,has leaves and stalks.,seaweed,vegetable,10,-6.595653533935547,356461657,roberta-large
Garlic,has leaves and stalks.,garlic,vegetable,10,-11.302055358886719,356461657,roberta-large
Dandelion,has leaves and stalks.,dandelion,vegetable,10,-7.3608856201171875,356461657,roberta-large
Peanut,has leaves and stalks.,peanut,vegetable,10,-13.076820373535156,356461657,roberta-large
Rice,has leaves and stalks.,rice,vegetable,10,-9.491374969482422,356461657,roberta-large
Pea,is not sweet.,pea,vegetable,11,-11.807117462158203,356461657,roberta-large
Carrot,is not sweet.,carrot,vegetable,11,-8.7916259765625,356461657,roberta-large
Green bean,is not sweet.,green bean,vegetable,11,-11.609485626220703,356461657,roberta-large
String bean,is not sweet.,string bean,vegetable,11,-10.380382537841797,356461657,roberta-large
Spinach,is not sweet.,spinach,vegetable,11,-9.796863555908203,356461657,roberta-large
Broccoli,is not sweet.,broccoli,vegetable,11,-9.160324096679688,356461657,roberta-large
Asparagus,is not sweet.,asparagus,vegetable,11,-8.952495574951172,356461657,roberta-large
Corn,is not sweet.,corn,vegetable,11,-10.467170715332031,356461657,roberta-large
Cauliflower,is not sweet.,cauliflower,vegetable,11,-9.694351196289062,356461657,roberta-large
Brussels sprouts,are not sweet.,brussels sprouts,vegetable,11,-8.195121765136719,356461657,roberta-large
Squash,is not sweet.,squash,vegetable,11,-11.682785034179688,356461657,roberta-large
Lettuce,is not sweet.,lettuce,vegetable,11,-9.51101303100586,356461657,roberta-large
Celery,is not sweet.,celery,vegetable,11,-9.813163757324219,356461657,roberta-large
Cucumber,is not sweet.,cucumber,vegetable,11,-9.396320343017578,356461657,roberta-large
Beet,is not sweet.,beet,vegetable,11,-9.615676879882812,356461657,roberta-large
Green,is not sweet.,green,vegetable,11,-10.636528015136719,356461657,roberta-large
Tomato,is not sweet.,tomato,vegetable,11,-10.856571197509766,356461657,roberta-large
Lima bean,is not sweet.,lima bean,vegetable,11,-11.371078491210938,356461657,roberta-large
Artichoke,is not sweet.,artichoke,vegetable,11,-9.728485107421875,356461657,roberta-large
Turnip,is not sweet.,turnip,vegetable,11,-9.706958770751953,356461657,roberta-large
Eggplant,is not sweet.,eggplant,vegetable,11,-10.86123275756836,356461657,roberta-large
Romaine,is not sweet.,romaine,vegetable,11,-11.557270050048828,356461657,roberta-large
Green pepper,is not sweet.,green pepper,vegetable,11,-11.360416412353516,356461657,roberta-large
Okra,is not sweet.,okra,vegetable,11,-9.533206939697266,356461657,roberta-large
Radish,is not sweet.,radish,vegetable,11,-9.165412902832031,356461657,roberta-large
Onion,is not sweet.,onion,vegetable,11,-10.62820816040039,356461657,roberta-large
Bean,is not sweet.,bean,vegetable,11,-15.249343872070312,356461657,roberta-large
Green onion,is not sweet.,green onion,vegetable,11,-9.847785949707031,356461657,roberta-large
Potato,is not sweet.,potato,vegetable,11,-9.67483139038086,356461657,roberta-large
Parsnip,is not sweet.,parsnip,vegetable,11,-10.106491088867188,356461657,roberta-large
Turnip green,is not sweet.,turnip green,vegetable,11,-10.265567779541016,356461657,roberta-large
Collard,is not sweet.,collard,vegetable,11,-13.06618881225586,356461657,roberta-large
Wax bean,is not sweet.,wax bean,vegetable,11,-12.418724060058594,356461657,roberta-large
Watercress,is not sweet.,watercress,vegetable,11,-10.493965148925781,356461657,roberta-large
Black eyed pea,is not sweet.,black eyed pea,vegetable,11,-10.129570007324219,356461657,roberta-large
Leek,is not sweet.,leek,vegetable,11,-10.810001373291016,356461657,roberta-large
Pepper,is not sweet.,pepper,vegetable,11,-11.643547058105469,356461657,roberta-large
Sweet potato,is not sweet.,sweet potato,vegetable,11,-10.33237075805664,356461657,roberta-large
Yam,is not sweet.,yam,vegetable,11,-9.226676940917969,356461657,roberta-large
Parsley,is not sweet.,parsley,vegetable,11,-17.26248550415039,356461657,roberta-large
Endive,is not sweet.,endive,vegetable,11,-15.18752670288086,356461657,roberta-large
Rutabaga,is not sweet.,rutabaga,vegetable,11,-9.799140930175781,356461657,roberta-large
Mushroom,is not sweet.,mushroom,vegetable,11,-12.088027954101562,356461657,roberta-large
Avocado,is not sweet.,avocado,vegetable,11,-8.989734649658203,356461657,roberta-large
Rhubarb,is not sweet.,rhubarb,vegetable,11,-9.230300903320312,356461657,roberta-large
Kale,is not sweet.,kale,vegetable,11,-12.0213623046875,356461657,roberta-large
Escarole,is not sweet.,escarole,vegetable,11,-12.917888641357422,356461657,roberta-large
Sauerkraut,is not sweet.,sauerkraut,vegetable,11,-7.800868988037109,356461657,roberta-large
Pickle,is not sweet.,pickle,vegetable,11,-9.586658477783203,356461657,roberta-large
Baked bean,is not sweet.,baked bean,vegetable,11,-10.489509582519531,356461657,roberta-large
Pumpkin,is not sweet.,pumpkin,vegetable,11,-10.623947143554688,356461657,roberta-large
Seaweed,is not sweet.,seaweed,vegetable,11,-9.366992950439453,356461657,roberta-large
Garlic,is not sweet.,garlic,vegetable,11,-8.496349334716797,356461657,roberta-large
Dandelion,is not sweet.,dandelion,vegetable,11,-10.430416107177734,356461657,roberta-large
Peanut,is not sweet.,peanut,vegetable,11,-12.26214599609375,356461657,roberta-large
Rice,is not sweet.,rice,vegetable,11,-9.333641052246094,356461657,roberta-large
Pea,is savoury or tasteless.,pea,vegetable,12,-12.408966064453125,356461657,roberta-large
Carrot,is savoury or tasteless.,carrot,vegetable,12,-12.277336120605469,356461657,roberta-large
Green bean,is savoury or tasteless.,green bean,vegetable,12,-12.950481414794922,356461657,roberta-large
String bean,is savoury or tasteless.,string bean,vegetable,12,-13.93039321899414,356461657,roberta-large
Spinach,is savoury or tasteless.,spinach,vegetable,12,-9.548568725585938,356461657,roberta-large
Broccoli,is savoury or tasteless.,broccoli,vegetable,12,-10.976634979248047,356461657,roberta-large
Asparagus,is savoury or tasteless.,asparagus,vegetable,12,-12.233467102050781,356461657,roberta-large
Corn,is savoury or tasteless.,corn,vegetable,12,-11.130352020263672,356461657,roberta-large
Cauliflower,is savoury or tasteless.,cauliflower,vegetable,12,-10.42578125,356461657,roberta-large
Brussels sprouts,are savoury or tasteless.,brussels sprouts,vegetable,12,-13.212596893310547,356461657,roberta-large
Squash,is savoury or tasteless.,squash,vegetable,12,-11.298992156982422,356461657,roberta-large
Lettuce,is savoury or tasteless.,lettuce,vegetable,12,-10.314643859863281,356461657,roberta-large
Celery,is savoury or tasteless.,celery,vegetable,12,-9.055229187011719,356461657,roberta-large
Cucumber,is savoury or tasteless.,cucumber,vegetable,12,-10.07577133178711,356461657,roberta-large
Beet,is savoury or tasteless.,beet,vegetable,12,-12.741085052490234,356461657,roberta-large
Green,is savoury or tasteless.,green,vegetable,12,-9.435295104980469,356461657,roberta-large
Tomato,is savoury or tasteless.,tomato,vegetable,12,-11.658451080322266,356461657,roberta-large
Lima bean,is savoury or tasteless.,lima bean,vegetable,12,-11.395389556884766,356461657,roberta-large
Artichoke,is savoury or tasteless.,artichoke,vegetable,12,-10.767997741699219,356461657,roberta-large
Turnip,is savoury or tasteless.,turnip,vegetable,12,-12.81454849243164,356461657,roberta-large
Eggplant,is savoury or tasteless.,eggplant,vegetable,12,-11.257701873779297,356461657,roberta-large
Romaine,is savoury or tasteless.,romaine,vegetable,12,-12.356719970703125,356461657,roberta-large
Green pepper,is savoury or tasteless.,green pepper,vegetable,12,-10.207321166992188,356461657,roberta-large
Okra,is savoury or tasteless.,okra,vegetable,12,-12.171615600585938,356461657,roberta-large
Radish,is savoury or tasteless.,radish,vegetable,12,-12.003089904785156,356461657,roberta-large
Onion,is savoury or tasteless.,onion,vegetable,12,-11.5135498046875,356461657,roberta-large
Bean,is savoury or tasteless.,bean,vegetable,12,-13.102409362792969,356461657,roberta-large
Green onion,is savoury or tasteless.,green onion,vegetable,12,-11.236988067626953,356461657,roberta-large
Potato,is savoury or tasteless.,potato,vegetable,12,-11.402069091796875,356461657,roberta-large
Parsnip,is savoury or tasteless.,parsnip,vegetable,12,-9.003997802734375,356461657,roberta-large
Turnip green,is savoury or tasteless.,turnip green,vegetable,12,-10.798137664794922,356461657,roberta-large
Collard,is savoury or tasteless.,collard,vegetable,12,-11.63653564453125,356461657,roberta-large
Wax bean,is savoury or tasteless.,wax bean,vegetable,12,-11.574089050292969,356461657,roberta-large
Watercress,is savoury or tasteless.,watercress,vegetable,12,-11.163715362548828,356461657,roberta-large
Black eyed pea,is savoury or tasteless.,black eyed pea,vegetable,12,-13.536182403564453,356461657,roberta-large
Leek,is savoury or tasteless.,leek,vegetable,12,-11.244384765625,356461657,roberta-large
Pepper,is savoury or tasteless.,pepper,vegetable,12,-10.594947814941406,356461657,roberta-large
Sweet potato,is savoury or tasteless.,sweet potato,vegetable,12,-10.239723205566406,356461657,roberta-large
Yam,is savoury or tasteless.,yam,vegetable,12,-9.37057113647461,356461657,roberta-large
Parsley,is savoury or tasteless.,parsley,vegetable,12,-11.36220932006836,356461657,roberta-large
Endive,is savoury or tasteless.,endive,vegetable,12,-10.654972076416016,356461657,roberta-large
Rutabaga,is savoury or tasteless.,rutabaga,vegetable,12,-11.328666687011719,356461657,roberta-large
Mushroom,is savoury or tasteless.,mushroom,vegetable,12,-10.962451934814453,356461657,roberta-large
Avocado,is savoury or tasteless.,avocado,vegetable,12,-10.56368637084961,356461657,roberta-large
Rhubarb,is savoury or tasteless.,rhubarb,vegetable,12,-10.854423522949219,356461657,roberta-large
Kale,is savoury or tasteless.,kale,vegetable,12,-11.11208724975586,356461657,roberta-large
Escarole,is savoury or tasteless.,escarole,vegetable,12,-13.342796325683594,356461657,roberta-large
Sauerkraut,is savoury or tasteless.,sauerkraut,vegetable,12,-10.034442901611328,356461657,roberta-large
Pickle,is savoury or tasteless.,pickle,vegetable,12,-12.176544189453125,356461657,roberta-large
Baked bean,is savoury or tasteless.,baked bean,vegetable,12,-11.580623626708984,356461657,roberta-large
Pumpkin,is savoury or tasteless.,pumpkin,vegetable,12,-12.100418090820312,356461657,roberta-large
Seaweed,is savoury or tasteless.,seaweed,vegetable,12,-9.867179870605469,356461657,roberta-large
Garlic,is savoury or tasteless.,garlic,vegetable,12,-10.497589111328125,356461657,roberta-large
Dandelion,is savoury or tasteless.,dandelion,vegetable,12,-11.8619384765625,356461657,roberta-large
Peanut,is savoury or tasteless.,peanut,vegetable,12,-11.134151458740234,356461657,roberta-large
Rice,is savoury or tasteless.,rice,vegetable,12,-9.084442138671875,356461657,roberta-large
Pea,is cultivated.,pea,vegetable,13,-15.842670440673828,356461657,roberta-large
Carrot,is cultivated.,carrot,vegetable,13,-14.085433959960938,356461657,roberta-large
Green bean,is cultivated.,green bean,vegetable,13,-14.179218292236328,356461657,roberta-large
String bean,is cultivated.,string bean,vegetable,13,-13.107803344726562,356461657,roberta-large
Spinach,is cultivated.,spinach,vegetable,13,-12.242820739746094,356461657,roberta-large
Broccoli,is cultivated.,broccoli,vegetable,13,-12.370521545410156,356461657,roberta-large
Asparagus,is cultivated.,asparagus,vegetable,13,-11.109046936035156,356461657,roberta-large
Corn,is cultivated.,corn,vegetable,13,-9.52041244506836,356461657,roberta-large
Cauliflower,is cultivated.,cauliflower,vegetable,13,-13.01632308959961,356461657,roberta-large
Brussels sprouts,are cultivated.,brussels sprouts,vegetable,13,-11.79010009765625,356461657,roberta-large
Squash,is cultivated.,squash,vegetable,13,-15.33291244506836,356461657,roberta-large
Lettuce,is cultivated.,lettuce,vegetable,13,-13.573368072509766,356461657,roberta-large
Celery,is cultivated.,celery,vegetable,13,-10.384178161621094,356461657,roberta-large
Cucumber,is cultivated.,cucumber,vegetable,13,-12.521907806396484,356461657,roberta-large
Beet,is cultivated.,beet,vegetable,13,-15.85107421875,356461657,roberta-large
Green,is cultivated.,green,vegetable,13,-16.85848617553711,356461657,roberta-large
Tomato,is cultivated.,tomato,vegetable,13,-18.68442153930664,356461657,roberta-large
Lima bean,is cultivated.,lima bean,vegetable,13,-10.286060333251953,356461657,roberta-large
Artichoke,is cultivated.,artichoke,vegetable,13,-12.47348403930664,356461657,roberta-large
Turnip,is cultivated.,turnip,vegetable,13,-15.163288116455078,356461657,roberta-large
Eggplant,is cultivated.,eggplant,vegetable,13,-14.675987243652344,356461657,roberta-large
Romaine,is cultivated.,romaine,vegetable,13,-18.334781646728516,356461657,roberta-large
Green pepper,is cultivated.,green pepper,vegetable,13,-14.630237579345703,356461657,roberta-large
Okra,is cultivated.,okra,vegetable,13,-12.672664642333984,356461657,roberta-large
Radish,is cultivated.,radish,vegetable,13,-11.922054290771484,356461657,roberta-large
Onion,is cultivated.,onion,vegetable,13,-12.05398941040039,356461657,roberta-large
Bean,is cultivated.,bean,vegetable,13,-17.23386001586914,356461657,roberta-large
Green onion,is cultivated.,green onion,vegetable,13,-13.00628662109375,356461657,roberta-large
Potato,is cultivated.,potato,vegetable,13,-13.586509704589844,356461657,roberta-large
Parsnip,is cultivated.,parsnip,vegetable,13,-13.228656768798828,356461657,roberta-large
Turnip green,is cultivated.,turnip green,vegetable,13,-15.322837829589844,356461657,roberta-large
Collard,is cultivated.,collard,vegetable,13,-19.85219955444336,356461657,roberta-large
Wax bean,is cultivated.,wax bean,vegetable,13,-12.652030944824219,356461657,roberta-large
Watercress,is cultivated.,watercress,vegetable,13,-9.991085052490234,356461657,roberta-large
Black eyed pea,is cultivated.,black eyed pea,vegetable,13,-13.116256713867188,356461657,roberta-large
Leek,is cultivated.,leek,vegetable,13,-13.696521759033203,356461657,roberta-large
Pepper,is cultivated.,pepper,vegetable,13,-16.74624252319336,356461657,roberta-large
Sweet potato,is cultivated.,sweet potato,vegetable,13,-12.026473999023438,356461657,roberta-large
Yam,is cultivated.,yam,vegetable,13,-11.504867553710938,356461657,roberta-large
Parsley,is cultivated.,parsley,vegetable,13,-18.33718490600586,356461657,roberta-large
Endive,is cultivated.,endive,vegetable,13,-19.43594741821289,356461657,roberta-large
Rutabaga,is cultivated.,rutabaga,vegetable,13,-10.61343765258789,356461657,roberta-large
Mushroom,is cultivated.,mushroom,vegetable,13,-12.552108764648438,356461657,roberta-large
Avocado,is cultivated.,avocado,vegetable,13,-13.628307342529297,356461657,roberta-large
Rhubarb,is cultivated.,rhubarb,vegetable,13,-10.782306671142578,356461657,roberta-large
Kale,is cultivated.,kale,vegetable,13,-15.579357147216797,356461657,roberta-large
Escarole,is cultivated.,escarole,vegetable,13,-18.574146270751953,356461657,roberta-large
Sauerkraut,is cultivated.,sauerkraut,vegetable,13,-12.371761322021484,356461657,roberta-large
Pickle,is cultivated.,pickle,vegetable,13,-13.94534683227539,356461657,roberta-large
Baked bean,is cultivated.,baked bean,vegetable,13,-15.045639038085938,356461657,roberta-large
Pumpkin,is cultivated.,pumpkin,vegetable,13,-16.45511245727539,356461657,roberta-large
Seaweed,is cultivated.,seaweed,vegetable,13,-11.122570037841797,356461657,roberta-large
Garlic,is cultivated.,garlic,vegetable,13,-12.455158233642578,356461657,roberta-large
Dandelion,is cultivated.,dandelion,vegetable,13,-13.01348876953125,356461657,roberta-large
Peanut,is cultivated.,peanut,vegetable,13,-17.87816619873047,356461657,roberta-large
Rice,is cultivated.,rice,vegetable,13,-10.622692108154297,356461657,roberta-large
Orange,is a plant.,orange,fruit,1,-9.199073791503906,356461657,roberta-large
Apple,is a plant.,apple,fruit,1,-9.109001159667969,356461657,roberta-large
Banana,is a plant.,banana,fruit,1,-5.748653411865234,356461657,roberta-large
Peach,is a plant.,peach,fruit,1,-7.484710693359375,356461657,roberta-large
Pear,is a plant.,pear,fruit,1,-13.263381958007812,356461657,roberta-large
Apricot,is a plant.,apricot,fruit,1,-5.383853912353516,356461657,roberta-large
Tangerine,is a plant.,tangerine,fruit,1,-5.604206085205078,356461657,roberta-large
Plum,is a plant.,plum,fruit,1,-9.081672668457031,356461657,roberta-large
Grape,is a plant.,grape,fruit,1,-6.1474761962890625,356461657,roberta-large
Nectarine,is a plant.,nectarine,fruit,1,-6.931396484375,356461657,roberta-large
Strawberry,is a plant.,strawberry,fruit,1,-6.236774444580078,356461657,roberta-large
Grapefruit,is a plant.,grapefruit,fruit,1,-5.113800048828125,356461657,roberta-large
Berry,is a plant.,berry,fruit,1,-11.306495666503906,356461657,roberta-large
Cherry,is a plant.,cherry,fruit,1,-6.468284606933594,356461657,roberta-large
Pineapple,is a plant.,pineapple,fruit,1,-5.750415802001953,356461657,roberta-large
Blackberry,is a plant.,blackberry,fruit,1,-8.590484619140625,356461657,roberta-large
Melon,is a plant.,melon,fruit,1,-4.596149444580078,356461657,roberta-large
Blueberry,is a plant.,blueberry,fruit,1,-5.253852844238281,356461657,roberta-large
Raspberry,is a plant.,raspberry,fruit,1,-11.722164154052734,356461657,roberta-large
Lemon,is a plant.,lemon,fruit,1,-6.107624053955078,356461657,roberta-large
Black raspberry,is a plant.,black raspberry,fruit,1,-8.372306823730469,356461657,roberta-large
Boysenberry,is a plant.,boysenberry,fruit,1,-7.437038421630859,356461657,roberta-large
Watermelon,is a plant.,watermelon,fruit,1,-5.065155029296875,356461657,roberta-large
Cantaloupe,is a plant.,cantaloupe,fruit,1,-4.567203521728516,356461657,roberta-large
Lime,is a plant.,lime,fruit,1,-6.302581787109375,356461657,roberta-large
Tangelo,is a plant.,tangelo,fruit,1,-13.196224212646484,356461657,roberta-large
Papaya,is a plant.,papaya,fruit,1,-4.770336151123047,356461657,roberta-large
Honeydew,is a plant.,honeydew,fruit,1,-7.808845520019531,356461657,roberta-large
Fig,is a plant.,fig,fruit,1,-18.707008361816406,356461657,roberta-large
Mango,is a plant.,mango,fruit,1,-5.1034393310546875,356461657,roberta-large
Guava,is a plant.,guava,fruit,1,-4.1824798583984375,356461657,roberta-large
