preamble,stimulus,item,category,feature,score,params,model
Apricot,is a plant.,apricot,fruit,1,-19.159969329833984,81913344,distilgpt2
Tangerine,is a plant.,tangerine,fruit,1,-16.174034118652344,81913344,distilgpt2
Plum,is a plant.,plum,fruit,1,-18.149784088134766,81913344,distilgpt2
Grape,is a plant.,grape,fruit,1,-16.51410675048828,81913344,distilgpt2
Nectarine,is a plant.,nectarine,fruit,1,-15.168388366699219,81913344,distilgpt2
Strawberry,is a plant.,strawberry,fruit,1,-16.178466796875,81913344,distilgpt2
Grapefruit,is a plant.,grapefruit,fruit,1,-13.760974884033203,81913344,distilgpt2
Berry,is a plant.,berry,fruit,1,-18.638912200927734,81913344,distilgpt2
Cherry,is a plant.,cherry,fruit,1,-18.919818878173828,81913344,distilgpt2
Pineapple,is a plant.,pineapple,fruit,1,-16.157424926757812,81913344,distilgpt2
Blackberry,is a plant.,blackberry,fruit,1,-19.917652130126953,81913344,distilgpt2
Melon,is a plant.,melon,fruit,1,-20.560775756835938,81913344,distilgpt2
Blueberry,is a plant.,blueberry,fruit,1,-16.811279296875,81913344,distilgpt2
Raspberry,is a plant.,raspberry,fruit,1,-20.820571899414062,81913344,distilgpt2
Lemon,is a plant.,lemon,fruit,1,-19.42319107055664,81913344,distilgpt2
Black raspberry,is a plant.,black raspberry,fruit,1,-17.38298797607422,81913344,distilgpt2
Boysenberry,is a plant.,boysenberry,fruit,1,-16.529430389404297,81913344,distilgpt2
Watermelon,is a plant.,watermelon,fruit,1,-14.065814971923828,81913344,distilgpt2
Cantaloupe,is a plant.,cantaloupe,fruit,1,-17.901500701904297,81913344,distilgpt2
Lime,is a plant.,lime,fruit,1,-19.108211517333984,81913344,distilgpt2
Tangelo,is a plant.,tangelo,fruit,1,-19.14395523071289,81913344,distilgpt2
Papaya,is a plant.,papaya,fruit,1,-17.423805236816406,81913344,distilgpt2
Honeydew,is a plant.,honeydew,fruit,1,-17.86810302734375,81913344,distilgpt2
Fig,is a plant.,fig,fruit,1,-24.76673126220703,81913344,distilgpt2
Mango,is a plant.,mango,fruit,1,-19.343059539794922,81913344,distilgpt2
Guava,is a plant.,guava,fruit,1,-16.57632827758789,81913344,distilgpt2
Pomegranate,is a plant.,pomegranate,fruit,1,-14.94479751586914,81913344,distilgpt2
Cranberry,is a plant.,cranberry,fruit,1,-16.346176147460938,81913344,distilgpt2
Passion fruit,is a plant.,passion fruit,fruit,1,-14.08487319946289,81913344,distilgpt2
Prune,is a plant.,prune,fruit,1,-20.120983123779297,81913344,distilgpt2
Gooseberry,is a plant.,gooseberry,fruit,1,-15.641212463378906,81913344,distilgpt2
Date,is a plant.,date,fruit,1,-26.071426391601562,81913344,distilgpt2
Kumquat,is a plant.,kumquat,fruit,1,-17.838932037353516,81913344,distilgpt2
Raisin,is a plant.,raisin,fruit,1,-20.31262969970703,81913344,distilgpt2
Muskmelon,is a plant.,muskmelon,fruit,1,-18.47982406616211,81913344,distilgpt2
Persimmon,is a plant.,persimmon,fruit,1,-18.29883575439453,81913344,distilgpt2
Pawpaw,is a plant.,pawpaw,fruit,1,-19.043994903564453,81913344,distilgpt2
Coconut,is a plant.,coconut,fruit,1,-15.785507202148438,81913344,distilgpt2
Avocado,is a plant.,avocado,fruit,1,-14.337944030761719,81913344,distilgpt2
Pumpkin,is a plant.,pumpkin,fruit,1,-18.456844329833984,81913344,distilgpt2
Tomato,is a plant.,tomato,fruit,1,-19.31680679321289,81913344,distilgpt2
Nut,is a plant.,nut,fruit,1,-19.393156051635742,81913344,distilgpt2
Gourd,is a plant.,gourd,fruit,1,-19.617679595947266,81913344,distilgpt2
Olive,is a plant.,olive,fruit,1,-19.121902465820312,81913344,distilgpt2
Pickle,is a plant.,pickle,fruit,1,-17.08169174194336,81913344,distilgpt2
Squash,is a plant.,squash,fruit,1,-19.74923324584961,81913344,distilgpt2
Orange,is organic.,orange,fruit,2,-16.673709869384766,81913344,distilgpt2
Apple,is organic.,apple,fruit,2,-19.426483154296875,81913344,distilgpt2
Banana,is organic.,banana,fruit,2,-16.217144012451172,81913344,distilgpt2
Peach,is organic.,peach,fruit,2,-15.159027099609375,81913344,distilgpt2
Pear,is organic.,pear,fruit,2,-20.101951599121094,81913344,distilgpt2
Apricot,is organic.,apricot,fruit,2,-17.94333267211914,81913344,distilgpt2
Tangerine,is organic.,tangerine,fruit,2,-15.38528823852539,81913344,distilgpt2
Plum,is organic.,plum,fruit,2,-17.748611450195312,81913344,distilgpt2
Grape,is organic.,grape,fruit,2,-15.977153778076172,81913344,distilgpt2
Nectarine,is organic.,nectarine,fruit,2,-14.366867065429688,81913344,distilgpt2
Strawberry,is organic.,strawberry,fruit,2,-15.082794189453125,81913344,distilgpt2
Grapefruit,is organic.,grapefruit,fruit,2,-13.642799377441406,81913344,distilgpt2
Berry,is organic.,berry,fruit,2,-17.539127349853516,81913344,distilgpt2
Cherry,is organic.,cherry,fruit,2,-17.721126556396484,81913344,distilgpt2
Pineapple,is organic.,pineapple,fruit,2,-15.506519317626953,81913344,distilgpt2
Blackberry,is organic.,blackberry,fruit,2,-17.37453842163086,81913344,distilgpt2
Melon,is organic.,melon,fruit,2,-19.064464569091797,81913344,distilgpt2
Blueberry,is organic.,blueberry,fruit,2,-15.616451263427734,81913344,distilgpt2
Raspberry,is organic.,raspberry,fruit,2,-19.433300018310547,81913344,distilgpt2
Lemon,is organic.,lemon,fruit,2,-18.689453125,81913344,distilgpt2
Black raspberry,is organic.,black raspberry,fruit,2,-16.046672821044922,81913344,distilgpt2
Boysenberry,is organic.,boysenberry,fruit,2,-16.13558578491211,81913344,distilgpt2
Watermelon,is organic.,watermelon,fruit,2,-13.522380828857422,81913344,distilgpt2
Cantaloupe,is organic.,cantaloupe,fruit,2,-16.615890502929688,81913344,distilgpt2
Lime,is organic.,lime,fruit,2,-17.335594177246094,81913344,distilgpt2
Tangelo,is organic.,tangelo,fruit,2,-17.98830795288086,81913344,distilgpt2
Papaya,is organic.,papaya,fruit,2,-17.690013885498047,81913344,distilgpt2
Honeydew,is organic.,honeydew,fruit,2,-16.640583038330078,81913344,distilgpt2
Fig,is organic.,fig,fruit,2,-22.788249969482422,81913344,distilgpt2
Mango,is organic.,mango,fruit,2,-17.266613006591797,81913344,distilgpt2
Guava,is organic.,guava,fruit,2,-16.643619537353516,81913344,distilgpt2
Pomegranate,is organic.,pomegranate,fruit,2,-14.949256896972656,81913344,distilgpt2
Cranberry,is organic.,cranberry,fruit,2,-15.226875305175781,81913344,distilgpt2
Passion fruit,is organic.,passion fruit,fruit,2,-13.286785125732422,81913344,distilgpt2
Prune,is organic.,prune,fruit,2,-18.215557098388672,81913344,distilgpt2
Gooseberry,is organic.,gooseberry,fruit,2,-15.5889892578125,81913344,distilgpt2
Date,is organic.,date,fruit,2,-21.57827377319336,81913344,distilgpt2
Kumquat,is organic.,kumquat,fruit,2,-16.69521713256836,81913344,distilgpt2
Raisin,is organic.,raisin,fruit,2,-19.112445831298828,81913344,distilgpt2
Muskmelon,is organic.,muskmelon,fruit,2,-17.774932861328125,81913344,distilgpt2
Persimmon,is organic.,persimmon,fruit,2,-17.971328735351562,81913344,distilgpt2
Pawpaw,is organic.,pawpaw,fruit,2,-18.098270416259766,81913344,distilgpt2
Coconut,is organic.,coconut,fruit,2,-15.432373046875,81913344,distilgpt2
Avocado,is organic.,avocado,fruit,2,-13.444877624511719,81913344,distilgpt2
Pumpkin,is organic.,pumpkin,fruit,2,-17.96483612060547,81913344,distilgpt2
Tomato,is organic.,tomato,fruit,2,-17.961055755615234,81913344,distilgpt2
Nut,is organic.,nut,fruit,2,-18.289947509765625,81913344,distilgpt2
Gourd,is organic.,gourd,fruit,2,-17.826431274414062,81913344,distilgpt2
Olive,is organic.,olive,fruit,2,-16.695579528808594,81913344,distilgpt2
Pickle,is organic.,pickle,fruit,2,-16.556949615478516,81913344,distilgpt2
Squash,is organic.,squash,fruit,2,-17.24590301513672,81913344,distilgpt2
Orange,is vegetation.,orange,fruit,3,-19.890769958496094,81913344,distilgpt2
Apple,is vegetation.,apple,fruit,3,-26.27877426147461,81913344,distilgpt2
Banana,is vegetation.,banana,fruit,3,-21.584735870361328,81913344,distilgpt2
Peach,is vegetation.,peach,fruit,3,-19.666297912597656,81913344,distilgpt2
Pear,is vegetation.,pear,fruit,3,-25.259784698486328,81913344,distilgpt2
Apricot,is vegetation.,apricot,fruit,3,-23.92422866821289,81913344,distilgpt2
Tangerine,is vegetation.,tangerine,fruit,3,-21.336761474609375,81913344,distilgpt2
Plum,is vegetation.,plum,fruit,3,-21.519508361816406,81913344,distilgpt2
Grape,is vegetation.,grape,fruit,3,-20.134441375732422,81913344,distilgpt2
Nectarine,is vegetation.,nectarine,fruit,3,-20.044113159179688,81913344,distilgpt2
Strawberry,is vegetation.,strawberry,fruit,3,-21.813739776611328,81913344,distilgpt2
Grapefruit,is vegetation.,grapefruit,fruit,3,-20.117931365966797,81913344,distilgpt2
Berry,is vegetation.,berry,fruit,3,-23.299373626708984,81913344,distilgpt2
Cherry,is vegetation.,cherry,fruit,3,-24.14278793334961,81913344,distilgpt2
Pineapple,is vegetation.,pineapple,fruit,3,-22.321514129638672,81913344,distilgpt2
Blackberry,is vegetation.,blackberry,fruit,3,-24.64203643798828,81913344,distilgpt2
Melon,is vegetation.,melon,fruit,3,-24.034038543701172,81913344,distilgpt2
Blueberry,is vegetation.,blueberry,fruit,3,-23.25487518310547,81913344,distilgpt2
Raspberry,is vegetation.,raspberry,fruit,3,-25.0748291015625,81913344,distilgpt2
Lemon,is vegetation.,lemon,fruit,3,-22.84225845336914,81913344,distilgpt2
Black raspberry,is vegetation.,black raspberry,fruit,3,-22.462360382080078,81913344,distilgpt2
Boysenberry,is vegetation.,boysenberry,fruit,3,-22.238861083984375,81913344,distilgpt2
Watermelon,is vegetation.,watermelon,fruit,3,-19.74878692626953,81913344,distilgpt2
Cantaloupe,is vegetation.,cantaloupe,fruit,3,-21.28575897216797,81913344,distilgpt2
Lime,is vegetation.,lime,fruit,3,-21.15091323852539,81913344,distilgpt2
Tangelo,is vegetation.,tangelo,fruit,3,-23.10997772216797,81913344,distilgpt2
Papaya,is vegetation.,papaya,fruit,3,-21.649066925048828,81913344,distilgpt2
Honeydew,is vegetation.,honeydew,fruit,3,-23.045513153076172,81913344,distilgpt2
Fig,is vegetation.,fig,fruit,3,-25.872756958007812,81913344,distilgpt2
Mango,is vegetation.,mango,fruit,3,-22.457534790039062,81913344,distilgpt2
Guava,is vegetation.,guava,fruit,3,-21.061370849609375,81913344,distilgpt2
Pomegranate,is vegetation.,pomegranate,fruit,3,-21.6722412109375,81913344,distilgpt2
Cranberry,is vegetation.,cranberry,fruit,3,-22.810096740722656,81913344,distilgpt2
Passion fruit,is vegetation.,passion fruit,fruit,3,-17.96912384033203,81913344,distilgpt2
Prune,is vegetation.,prune,fruit,3,-22.97962188720703,81913344,distilgpt2
Gooseberry,is vegetation.,gooseberry,fruit,3,-22.582557678222656,81913344,distilgpt2
Date,is vegetation.,date,fruit,3,-24.19066619873047,81913344,distilgpt2
Kumquat,is vegetation.,kumquat,fruit,3,-21.35604476928711,81913344,distilgpt2
Raisin,is vegetation.,raisin,fruit,3,-24.2347412109375,81913344,distilgpt2
Muskmelon,is vegetation.,muskmelon,fruit,3,-21.793418884277344,81913344,distilgpt2
Persimmon,is vegetation.,persimmon,fruit,3,-21.390892028808594,81913344,distilgpt2
Pawpaw,is vegetation.,pawpaw,fruit,3,-23.35586166381836,81913344,distilgpt2
Coconut,is vegetation.,coconut,fruit,3,-22.981456756591797,81913344,distilgpt2
Avocado,is vegetation.,avocado,fruit,3,-20.238338470458984,81913344,distilgpt2
Pumpkin,is vegetation.,pumpkin,fruit,3,-22.531944274902344,81913344,distilgpt2
Tomato,is vegetation.,tomato,fruit,3,-24.028400421142578,81913344,distilgpt2
Nut,is vegetation.,nut,fruit,3,-24.350250244140625,81913344,distilgpt2
Gourd,is vegetation.,gourd,fruit,3,-22.975379943847656,81913344,distilgpt2
Olive,is vegetation.,olive,fruit,3,-22.54521942138672,81913344,distilgpt2
Pickle,is vegetation.,pickle,fruit,3,-21.5592041015625,81913344,distilgpt2
Squash,is vegetation.,squash,fruit,3,-21.965065002441406,81913344,distilgpt2
Orange,is edible.,orange,fruit,4,-17.798805236816406,81913344,distilgpt2
Apple,is edible.,apple,fruit,4,-20.369213104248047,81913344,distilgpt2
Banana,is edible.,banana,fruit,4,-15.284156799316406,81913344,distilgpt2
Peach,is edible.,peach,fruit,4,-14.506752014160156,81913344,distilgpt2
Pear,is edible.,pear,fruit,4,-19.87512969970703,81913344,distilgpt2
Apricot,is edible.,apricot,fruit,4,-18.516456604003906,81913344,distilgpt2
Tangerine,is edible.,tangerine,fruit,4,-15.584281921386719,81913344,distilgpt2
Plum,is edible.,plum,fruit,4,-17.856971740722656,81913344,distilgpt2
Grape,is edible.,grape,fruit,4,-15.47153091430664,81913344,distilgpt2
Nectarine,is edible.,nectarine,fruit,4,-14.154430389404297,81913344,distilgpt2
Strawberry,is edible.,strawberry,fruit,4,-15.232147216796875,81913344,distilgpt2
Grapefruit,is edible.,grapefruit,fruit,4,-11.781047821044922,81913344,distilgpt2
Berry,is edible.,berry,fruit,4,-17.838478088378906,81913344,distilgpt2
Cherry,is edible.,cherry,fruit,4,-17.211490631103516,81913344,distilgpt2
Pineapple,is edible.,pineapple,fruit,4,-15.24924087524414,81913344,distilgpt2
Blackberry,is edible.,blackberry,fruit,4,-19.038978576660156,81913344,distilgpt2
Melon,is edible.,melon,fruit,4,-19.38866424560547,81913344,distilgpt2
Blueberry,is edible.,blueberry,fruit,4,-16.554309844970703,81913344,distilgpt2
Raspberry,is edible.,raspberry,fruit,4,-19.730445861816406,81913344,distilgpt2
Lemon,is edible.,lemon,fruit,4,-18.622756958007812,81913344,distilgpt2
Black raspberry,is edible.,black raspberry,fruit,4,-15.418079376220703,81913344,distilgpt2
Boysenberry,is edible.,boysenberry,fruit,4,-15.967002868652344,81913344,distilgpt2
Watermelon,is edible.,watermelon,fruit,4,-12.133041381835938,81913344,distilgpt2
Cantaloupe,is edible.,cantaloupe,fruit,4,-16.310161590576172,81913344,distilgpt2
Lime,is edible.,lime,fruit,4,-17.678470611572266,81913344,distilgpt2
Tangelo,is edible.,tangelo,fruit,4,-18.52590560913086,81913344,distilgpt2
Papaya,is edible.,papaya,fruit,4,-16.854393005371094,81913344,distilgpt2
Honeydew,is edible.,honeydew,fruit,4,-17.009872436523438,81913344,distilgpt2
Fig,is edible.,fig,fruit,4,-22.51895523071289,81913344,distilgpt2
Mango,is edible.,mango,fruit,4,-18.423542022705078,81913344,distilgpt2
Guava,is edible.,guava,fruit,4,-16.15713882446289,81913344,distilgpt2
Pomegranate,is edible.,pomegranate,fruit,4,-13.638671875,81913344,distilgpt2
Cranberry,is edible.,cranberry,fruit,4,-15.359600067138672,81913344,distilgpt2
Passion fruit,is edible.,passion fruit,fruit,4,-12.01123046875,81913344,distilgpt2
Prune,is edible.,prune,fruit,4,-18.937259674072266,81913344,distilgpt2
Gooseberry,is edible.,gooseberry,fruit,4,-15.567535400390625,81913344,distilgpt2
Date,is edible.,date,fruit,4,-22.64078140258789,81913344,distilgpt2
Kumquat,is edible.,kumquat,fruit,4,-17.04111099243164,81913344,distilgpt2
Raisin,is edible.,raisin,fruit,4,-19.613983154296875,81913344,distilgpt2
Muskmelon,is edible.,muskmelon,fruit,4,-18.413005828857422,81913344,distilgpt2
Persimmon,is edible.,persimmon,fruit,4,-17.892757415771484,81913344,distilgpt2
Pawpaw,is edible.,pawpaw,fruit,4,-18.382423400878906,81913344,distilgpt2
Coconut,is edible.,coconut,fruit,4,-14.687698364257812,81913344,distilgpt2
Avocado,is edible.,avocado,fruit,4,-12.728240966796875,81913344,distilgpt2
Pumpkin,is edible.,pumpkin,fruit,4,-17.61093521118164,81913344,distilgpt2
Tomato,is edible.,tomato,fruit,4,-18.64273452758789,81913344,distilgpt2
Nut,is edible.,nut,fruit,4,-17.824989318847656,81913344,distilgpt2
Gourd,is edible.,gourd,fruit,4,-18.39023208618164,81913344,distilgpt2
Olive,is edible.,olive,fruit,4,-17.830364227294922,81913344,distilgpt2
Pickle,is edible.,pickle,fruit,4,-16.68707275390625,81913344,distilgpt2
Squash,is edible.,squash,fruit,4,-18.270679473876953,81913344,distilgpt2
Orange,is eaten.,orange,fruit,5,-20.894187927246094,81913344,distilgpt2
Apple,is eaten.,apple,fruit,5,-22.52764129638672,81913344,distilgpt2
Banana,is eaten.,banana,fruit,5,-17.693836212158203,81913344,distilgpt2
Peach,is eaten.,peach,fruit,5,-16.61461639404297,81913344,distilgpt2
Pear,is eaten.,pear,fruit,5,-22.17342758178711,81913344,distilgpt2
Apricot,is eaten.,apricot,fruit,5,-21.156478881835938,81913344,distilgpt2
Tangerine,is eaten.,tangerine,fruit,5,-18.709754943847656,81913344,distilgpt2
Plum,is eaten.,plum,fruit,5,-20.817764282226562,81913344,distilgpt2
Grape,is eaten.,grape,fruit,5,-17.59128189086914,81913344,distilgpt2
Nectarine,is eaten.,nectarine,fruit,5,-17.60870361328125,81913344,distilgpt2
Strawberry,is eaten.,strawberry,fruit,5,-18.56088638305664,81913344,distilgpt2
Grapefruit,is eaten.,grapefruit,fruit,5,-15.467308044433594,81913344,distilgpt2
Berry,is eaten.,berry,fruit,5,-20.102893829345703,81913344,distilgpt2
Cherry,is eaten.,cherry,fruit,5,-19.882888793945312,81913344,distilgpt2
Pineapple,is eaten.,pineapple,fruit,5,-18.00128173828125,81913344,distilgpt2
Blackberry,is eaten.,blackberry,fruit,5,-21.569637298583984,81913344,distilgpt2
Melon,is eaten.,melon,fruit,5,-21.233516693115234,81913344,distilgpt2
Blueberry,is eaten.,blueberry,fruit,5,-19.4444580078125,81913344,distilgpt2
Raspberry,is eaten.,raspberry,fruit,5,-22.931232452392578,81913344,distilgpt2
Lemon,is eaten.,lemon,fruit,5,-20.511310577392578,81913344,distilgpt2
Black raspberry,is eaten.,black raspberry,fruit,5,-18.988651275634766,81913344,distilgpt2
Boysenberry,is eaten.,boysenberry,fruit,5,-19.25320816040039,81913344,distilgpt2
Watermelon,is eaten.,watermelon,fruit,5,-15.42580795288086,81913344,distilgpt2
Cantaloupe,is eaten.,cantaloupe,fruit,5,-18.966217041015625,81913344,distilgpt2
Lime,is eaten.,lime,fruit,5,-19.396160125732422,81913344,distilgpt2
Tangelo,is eaten.,tangelo,fruit,5,-19.38162612915039,81913344,distilgpt2
Papaya,is eaten.,papaya,fruit,5,-18.67434310913086,81913344,distilgpt2
Honeydew,is eaten.,honeydew,fruit,5,-19.982879638671875,81913344,distilgpt2
Fig,is eaten.,fig,fruit,5,-24.765975952148438,81913344,distilgpt2
Mango,is eaten.,mango,fruit,5,-20.473247528076172,81913344,distilgpt2
Guava,is eaten.,guava,fruit,5,-18.88589096069336,81913344,distilgpt2
Pomegranate,is eaten.,pomegranate,fruit,5,-17.171279907226562,81913344,distilgpt2
Cranberry,is eaten.,cranberry,fruit,5,-18.816585540771484,81913344,distilgpt2
Passion fruit,is eaten.,passion fruit,fruit,5,-14.280200958251953,81913344,distilgpt2
Prune,is eaten.,prune,fruit,5,-20.548709869384766,81913344,distilgpt2
Gooseberry,is eaten.,gooseberry,fruit,5,-19.06560516357422,81913344,distilgpt2
Date,is eaten.,date,fruit,5,-21.677169799804688,81913344,distilgpt2
Kumquat,is eaten.,kumquat,fruit,5,-19.312599182128906,81913344,distilgpt2
Raisin,is eaten.,raisin,fruit,5,-20.664722442626953,81913344,distilgpt2
Muskmelon,is eaten.,muskmelon,fruit,5,-20.29888153076172,81913344,distilgpt2
Persimmon,is eaten.,persimmon,fruit,5,-20.136653900146484,81913344,distilgpt2
Pawpaw,is eaten.,pawpaw,fruit,5,-20.15243911743164,81913344,distilgpt2
Coconut,is eaten.,coconut,fruit,5,-18.019119262695312,81913344,distilgpt2
Avocado,is eaten.,avocado,fruit,5,-15.932132720947266,81913344,distilgpt2
Pumpkin,is eaten.,pumpkin,fruit,5,-18.907596588134766,81913344,distilgpt2
Tomato,is eaten.,tomato,fruit,5,-19.89638900756836,81913344,distilgpt2
Nut,is eaten.,nut,fruit,5,-20.657012939453125,81913344,distilgpt2
Gourd,is eaten.,gourd,fruit,5,-20.093238830566406,81913344,distilgpt2
Olive,is eaten.,olive,fruit,5,-20.224872589111328,81913344,distilgpt2
Pickle,is eaten.,pickle,fruit,5,-19.0626220703125,81913344,distilgpt2
Squash,is eaten.,squash,fruit,5,-20.691822052001953,81913344,distilgpt2
Orange,contains seeds.,orange,fruit,6,-20.633544921875,81913344,distilgpt2
Apple,contains seeds.,apple,fruit,6,-24.65311050415039,81913344,distilgpt2
Banana,contains seeds.,banana,fruit,6,-19.172733306884766,81913344,distilgpt2
Peach,contains seeds.,peach,fruit,6,-18.587013244628906,81913344,distilgpt2
Pear,contains seeds.,pear,fruit,6,-23.397846221923828,81913344,distilgpt2
Apricot,contains seeds.,apricot,fruit,6,-20.51833724975586,81913344,distilgpt2
Tangerine,contains seeds.,tangerine,fruit,6,-19.973102569580078,81913344,distilgpt2
Plum,contains seeds.,plum,fruit,6,-20.58788299560547,81913344,distilgpt2
Grape,contains seeds.,grape,fruit,6,-19.69399642944336,81913344,distilgpt2
Nectarine,contains seeds.,nectarine,fruit,6,-19.877342224121094,81913344,distilgpt2
Strawberry,contains seeds.,strawberry,fruit,6,-19.635910034179688,81913344,distilgpt2
Grapefruit,contains seeds.,grapefruit,fruit,6,-18.620155334472656,81913344,distilgpt2
Berry,contains seeds.,berry,fruit,6,-20.571414947509766,81913344,distilgpt2
Cherry,contains seeds.,cherry,fruit,6,-20.46215057373047,81913344,distilgpt2
Pineapple,contains seeds.,pineapple,fruit,6,-19.251537322998047,81913344,distilgpt2
Blackberry,contains seeds.,blackberry,fruit,6,-22.12041473388672,81913344,distilgpt2
Melon,contains seeds.,melon,fruit,6,-22.714954376220703,81913344,distilgpt2
Blueberry,contains seeds.,blueberry,fruit,6,-19.772953033447266,81913344,distilgpt2
Raspberry,contains seeds.,raspberry,fruit,6,-23.799781799316406,81913344,distilgpt2
Lemon,contains seeds.,lemon,fruit,6,-22.00189971923828,81913344,distilgpt2
Black raspberry,contains seeds.,black raspberry,fruit,6,-19.541534423828125,81913344,distilgpt2
Boysenberry,contains seeds.,boysenberry,fruit,6,-19.34659194946289,81913344,distilgpt2
Watermelon,contains seeds.,watermelon,fruit,6,-18.855472564697266,81913344,distilgpt2
Cantaloupe,contains seeds.,cantaloupe,fruit,6,-20.49239730834961,81913344,distilgpt2
Lime,contains seeds.,lime,fruit,6,-22.087448120117188,81913344,distilgpt2
Tangelo,contains seeds.,tangelo,fruit,6,-23.90483856201172,81913344,distilgpt2
Papaya,contains seeds.,papaya,fruit,6,-19.896629333496094,81913344,distilgpt2
Honeydew,contains seeds.,honeydew,fruit,6,-21.31885528564453,81913344,distilgpt2
Fig,contains seeds.,fig,fruit,6,-26.970178604125977,81913344,distilgpt2
Mango,contains seeds.,mango,fruit,6,-22.749000549316406,81913344,distilgpt2
Guava,contains seeds.,guava,fruit,6,-20.58898162841797,81913344,distilgpt2
Pomegranate,contains seeds.,pomegranate,fruit,6,-19.561908721923828,81913344,distilgpt2
Cranberry,contains seeds.,cranberry,fruit,6,-19.02359390258789,81913344,distilgpt2
Passion fruit,contains seeds.,passion fruit,fruit,6,-19.368267059326172,81913344,distilgpt2
Prune,contains seeds.,prune,fruit,6,-21.19497299194336,81913344,distilgpt2
Gooseberry,contains seeds.,gooseberry,fruit,6,-19.528045654296875,81913344,distilgpt2
Date,contains seeds.,date,fruit,6,-24.473709106445312,81913344,distilgpt2
Kumquat,contains seeds.,kumquat,fruit,6,-21.307220458984375,81913344,distilgpt2
Raisin,contains seeds.,raisin,fruit,6,-22.65826416015625,81913344,distilgpt2
Muskmelon,contains seeds.,muskmelon,fruit,6,-22.096214294433594,81913344,distilgpt2
Persimmon,contains seeds.,persimmon,fruit,6,-21.99071502685547,81913344,distilgpt2
Pawpaw,contains seeds.,pawpaw,fruit,6,-21.98015594482422,81913344,distilgpt2
Coconut,contains seeds.,coconut,fruit,6,-20.04214859008789,81913344,distilgpt2
Avocado,contains seeds.,avocado,fruit,6,-18.652400970458984,81913344,distilgpt2
Pumpkin,contains seeds.,pumpkin,fruit,6,-20.01819610595703,81913344,distilgpt2
Tomato,contains seeds.,tomato,fruit,6,-22.822330474853516,81913344,distilgpt2
Nut,contains seeds.,nut,fruit,6,-22.60601043701172,81913344,distilgpt2
Gourd,contains seeds.,gourd,fruit,6,-22.082088470458984,81913344,distilgpt2
Olive,contains seeds.,olive,fruit,6,-22.226642608642578,81913344,distilgpt2
Pickle,contains seeds.,pickle,fruit,6,-19.982295989990234,81913344,distilgpt2
Squash,contains seeds.,squash,fruit,6,-20.882396697998047,81913344,distilgpt2
Orange,"grows above ground, on bushes or trees.",orange,fruit,7,-46.230342864990234,81913344,distilgpt2
Apple,"grows above ground, on bushes or trees.",apple,fruit,7,-52.86418151855469,81913344,distilgpt2
Banana,"grows above ground, on bushes or trees.",banana,fruit,7,-44.49173355102539,81913344,distilgpt2
Peach,"grows above ground, on bushes or trees.",peach,fruit,7,-44.0789794921875,81913344,distilgpt2
Pear,"grows above ground, on bushes or trees.",pear,fruit,7,-49.99665451049805,81913344,distilgpt2
Apricot,"grows above ground, on bushes or trees.",apricot,fruit,7,-48.077117919921875,81913344,distilgpt2
Tangerine,"grows above ground, on bushes or trees.",tangerine,fruit,7,-46.060401916503906,81913344,distilgpt2
Plum,"grows above ground, on bushes or trees.",plum,fruit,7,-44.0978889465332,81913344,distilgpt2
Grape,"grows above ground, on bushes or trees.",grape,fruit,7,-46.043975830078125,81913344,distilgpt2
Nectarine,"grows above ground, on bushes or trees.",nectarine,fruit,7,-47.33017349243164,81913344,distilgpt2
Strawberry,"grows above ground, on bushes or trees.",strawberry,fruit,7,-45.84685516357422,81913344,distilgpt2
Grapefruit,"grows above ground, on bushes or trees.",grapefruit,fruit,7,-42.0789794921875,81913344,distilgpt2
Berry,"grows above ground, on bushes or trees.",berry,fruit,7,-45.304988861083984,81913344,distilgpt2
Cherry,"grows above ground, on bushes or trees.",cherry,fruit,7,-46.73496627807617,81913344,distilgpt2
Pineapple,"grows above ground, on bushes or trees.",pineapple,fruit,7,-45.86279296875,81913344,distilgpt2
Blackberry,"grows above ground, on bushes or trees.",blackberry,fruit,7,-46.88922882080078,81913344,distilgpt2
Melon,"grows above ground, on bushes or trees.",melon,fruit,7,-49.13058090209961,81913344,distilgpt2
Blueberry,"grows above ground, on bushes or trees.",blueberry,fruit,7,-45.392940521240234,81913344,distilgpt2
Raspberry,"grows above ground, on bushes or trees.",raspberry,fruit,7,-49.67218017578125,81913344,distilgpt2
Lemon,"grows above ground, on bushes or trees.",lemon,fruit,7,-48.94816970825195,81913344,distilgpt2
Black raspberry,"grows above ground, on bushes or trees.",black raspberry,fruit,7,-45.53688049316406,81913344,distilgpt2
Boysenberry,"grows above ground, on bushes or trees.",boysenberry,fruit,7,-45.308101654052734,81913344,distilgpt2
Watermelon,"grows above ground, on bushes or trees.",watermelon,fruit,7,-42.987735748291016,81913344,distilgpt2
Cantaloupe,"grows above ground, on bushes or trees.",cantaloupe,fruit,7,-47.56388473510742,81913344,distilgpt2
Lime,"grows above ground, on bushes or trees.",lime,fruit,7,-48.685218811035156,81913344,distilgpt2
Tangelo,"grows above ground, on bushes or trees.",tangelo,fruit,7,-49.96432113647461,81913344,distilgpt2
Papaya,"grows above ground, on bushes or trees.",papaya,fruit,7,-46.58274841308594,81913344,distilgpt2
Honeydew,"grows above ground, on bushes or trees.",honeydew,fruit,7,-48.0414924621582,81913344,distilgpt2
